Continente;Ordem continente;País;Ordem país;UF;Ordem UF;Via de acesso;Ordem via de acesso;Ano;Mês;Ordem mês;Chegadas
África;1;África do Sul;2;Amazonas;4;Aérea;1;2007;janeiro;1;0
África;1;Angola;6;Amazonas;4;Aérea;1;2007;janeiro;1;0
África;1;Cabo Verde;35;Amazonas;4;Aérea;1;2007;janeiro;1;0
África;1;Nigéria;162;Amazonas;4;Aérea;1;2007;janeiro;1;0
África;1;Outros países;998;Amazonas;4;Aérea;1;2007;janeiro;1;0
América Central e Caribe;2;Costa Rica;53;Amazonas;4;Aérea;1;2007;janeiro;1;31
América Central e Caribe;2;Cuba;55;Amazonas;4;Aérea;1;2007;janeiro;1;
América Central e Caribe;2;Guatemala;84;Amazonas;4;Aérea;1;2007;janeiro;1;
América Central e Caribe;2;Panamá;170;Amazonas;4;Aérea;1;2007;janeiro;1;31
América Central e Caribe;2;Outros países;998;Amazonas;4;Aérea;1;2007;janeiro;1;214
América do Norte;3;Canadá;38;Amazonas;4;Aérea;1;2007;janeiro;1;263
América do Norte;3;Estados Unidos;68;Amazonas;4;Aérea;1;2007;janeiro;1;1999
América do Norte;3;México;148;Amazonas;4;Aérea;1;2007;janeiro;1;27
América do Sul;4;Argentina;11;Amazonas;4;Aérea;1;2007;janeiro;1;0
América do Sul;4;Bolívia;26;Amazonas;4;Aérea;1;2007;janeiro;1;0
América do Sul;4;Chile;42;Amazonas;4;Aérea;1;2007;janeiro;1;0
América do Sul;4;Colômbia;48;Amazonas;4;Aérea;1;2007;janeiro;1;11
América do Sul;4;Equador;63;Amazonas;4;Aérea;1;2007;janeiro;1;0
América do Sul;4;Guiana Francesa;87;Amazonas;4;Aérea;1;2007;janeiro;1;13
América do Sul;4;Paraguai;173;Amazonas;4;Aérea;1;2007;janeiro;1;0
América do Sul;4;Peru;174;Amazonas;4;Aérea;1;2007;janeiro;1;13
América do Sul;4;Guiana;86;Amazonas;4;Aérea;1;2007;janeiro;1;0
América do Sul;4;Suriname;217;Amazonas;4;Aérea;1;2007;janeiro;1;0
América do Sul;4;Uruguai;234;Amazonas;4;Aérea;1;2007;janeiro;1;0
América do Sul;4;Venezuela;238;Amazonas;4;Aérea;1;2007;janeiro;1;1
Ásia;5;China;43;Amazonas;4;Aérea;1;2007;janeiro;1;7
Ásia;5;Índia;113;Amazonas;4;Aérea;1;2007;janeiro;1;
Ásia;5;Israel;119;Amazonas;4;Aérea;1;2007;janeiro;1;0
Ásia;5;Japão;122;Amazonas;4;Aérea;1;2007;janeiro;1;7
Ásia;5;República da Coreia;184;Amazonas;4;Aérea;1;2007;janeiro;1;36
Ásia;5;Outros países;998;Amazonas;4;Aérea;1;2007;janeiro;1;28
Europa;6;Alemanha;4;Amazonas;4;Aérea;1;2007;janeiro;1;0
Europa;6;Áustria;15;Amazonas;4;Aérea;1;2007;janeiro;1;0
Europa;6;Bélgica;21;Amazonas;4;Aérea;1;2007;janeiro;1;14
Europa;6;Dinamarca;57;Amazonas;4;Aérea;1;2007;janeiro;1;0
Europa;6;Reino Unido;67;Amazonas;4;Aérea;1;2007;janeiro;1;19
Europa;6;Finlândia;73;Amazonas;4;Aérea;1;2007;janeiro;1;7
Europa;6;França;74;Amazonas;4;Aérea;1;2007;janeiro;1;0
Europa;6;Grécia;81;Amazonas;4;Aérea;1;2007;janeiro;1;0
Europa;6;Holanda;92;Amazonas;4;Aérea;1;2007;janeiro;1;33
Europa;6;Hungria;94;Amazonas;4;Aérea;1;2007;janeiro;1;0
Europa;6;Reino Unido;182;Amazonas;4;Aérea;1;2007;janeiro;1;14
Europa;6;Irlanda;117;Amazonas;4;Aérea;1;2007;janeiro;1;0
Europa;6;Itália;120;Amazonas;4;Aérea;1;2007;janeiro;1;0
Europa;6;Noruega;164;Amazonas;4;Aérea;1;2007;janeiro;1;0
Europa;6;Polônia;177;Amazonas;4;Aérea;1;2007;janeiro;1;1
Europa;6;Portugal;179;Amazonas;4;Aérea;1;2007;janeiro;1;0
Europa;6;República Tcheca;187;Amazonas;4;Aérea;1;2007;janeiro;1;
Europa;6;Rússia;190;Amazonas;4;Aérea;1;2007;janeiro;1;
Europa;6;Suécia;215;Amazonas;4;Aérea;1;2007;janeiro;1;0
Europa;6;Suíça;216;Amazonas;4;Aérea;1;2007;janeiro;1;0
Europa;6;Outros países;998;Amazonas;4;Aérea;1;2007;janeiro;1;19
Oceania;7;Austrália;14;Amazonas;4;Aérea;1;2007;janeiro;1;21
Oceania;7;Nova Zelândia;166;Amazonas;4;Aérea;1;2007;janeiro;1;0
Oceania;7;Outros países;998;Amazonas;4;Aérea;1;2007;janeiro;1;
Continente não especificado;8;Países não especificados;999;Amazonas;4;Aérea;1;2007;janeiro;1;0
África;1;África do Sul;2;Amazonas;4;Aérea;1;2007;fevereiro;2;0
África;1;Angola;6;Amazonas;4;Aérea;1;2007;fevereiro;2;0
África;1;Cabo Verde;35;Amazonas;4;Aérea;1;2007;fevereiro;2;0
África;1;Nigéria;162;Amazonas;4;Aérea;1;2007;fevereiro;2;0
África;1;Outros países;998;Amazonas;4;Aérea;1;2007;fevereiro;2;0
América Central e Caribe;2;Costa Rica;53;Amazonas;4;Aérea;1;2007;fevereiro;2;26
América Central e Caribe;2;Cuba;55;Amazonas;4;Aérea;1;2007;fevereiro;2;
América Central e Caribe;2;Guatemala;84;Amazonas;4;Aérea;1;2007;fevereiro;2;
América Central e Caribe;2;Panamá;170;Amazonas;4;Aérea;1;2007;fevereiro;2;26
América Central e Caribe;2;Outros países;998;Amazonas;4;Aérea;1;2007;fevereiro;2;176
América do Norte;3;Canadá;38;Amazonas;4;Aérea;1;2007;fevereiro;2;208
América do Norte;3;Estados Unidos;68;Amazonas;4;Aérea;1;2007;fevereiro;2;1265
América do Norte;3;México;148;Amazonas;4;Aérea;1;2007;fevereiro;2;22
América do Sul;4;Argentina;11;Amazonas;4;Aérea;1;2007;fevereiro;2;0
América do Sul;4;Bolívia;26;Amazonas;4;Aérea;1;2007;fevereiro;2;0
América do Sul;4;Chile;42;Amazonas;4;Aérea;1;2007;fevereiro;2;0
América do Sul;4;Colômbia;48;Amazonas;4;Aérea;1;2007;fevereiro;2;30
América do Sul;4;Equador;63;Amazonas;4;Aérea;1;2007;fevereiro;2;4
América do Sul;4;Guiana Francesa;87;Amazonas;4;Aérea;1;2007;fevereiro;2;10
América do Sul;4;Paraguai;173;Amazonas;4;Aérea;1;2007;fevereiro;2;0
América do Sul;4;Peru;174;Amazonas;4;Aérea;1;2007;fevereiro;2;10
América do Sul;4;Guiana;86;Amazonas;4;Aérea;1;2007;fevereiro;2;0
América do Sul;4;Suriname;217;Amazonas;4;Aérea;1;2007;fevereiro;2;0
América do Sul;4;Uruguai;234;Amazonas;4;Aérea;1;2007;fevereiro;2;0
América do Sul;4;Venezuela;238;Amazonas;4;Aérea;1;2007;fevereiro;2;8
Ásia;5;China;43;Amazonas;4;Aérea;1;2007;fevereiro;2;6
Ásia;5;Índia;113;Amazonas;4;Aérea;1;2007;fevereiro;2;
Ásia;5;Israel;119;Amazonas;4;Aérea;1;2007;fevereiro;2;2
Ásia;5;Japão;122;Amazonas;4;Aérea;1;2007;fevereiro;2;6
Ásia;5;República da Coreia;184;Amazonas;4;Aérea;1;2007;fevereiro;2;28
Ásia;5;Outros países;998;Amazonas;4;Aérea;1;2007;fevereiro;2;22
Europa;6;Alemanha;4;Amazonas;4;Aérea;1;2007;fevereiro;2;2
Europa;6;Áustria;15;Amazonas;4;Aérea;1;2007;fevereiro;2;0
Europa;6;Bélgica;21;Amazonas;4;Aérea;1;2007;fevereiro;2;11
Europa;6;Dinamarca;57;Amazonas;4;Aérea;1;2007;fevereiro;2;0
Europa;6;Espanha;67;Amazonas;4;Aérea;1;2007;fevereiro;2;16
Europa;6;Finlândia;73;Amazonas;4;Aérea;1;2007;fevereiro;2;6
Europa;6;França;74;Amazonas;4;Aérea;1;2007;fevereiro;2;0
Europa;6;Grécia;81;Amazonas;4;Aérea;1;2007;fevereiro;2;0
Europa;6;Holanda;92;Amazonas;4;Aérea;1;2007;fevereiro;2;27
Europa;6;Hungria;94;Amazonas;4;Aérea;1;2007;fevereiro;2;0
Europa;6;Reino Unido;182;Amazonas;4;Aérea;1;2007;fevereiro;2;11
Europa;6;Irlanda;117;Amazonas;4;Aérea;1;2007;fevereiro;2;0
Europa;6;Itália;120;Amazonas;4;Aérea;1;2007;fevereiro;2;0
Europa;6;Noruega;164;Amazonas;4;Aérea;1;2007;fevereiro;2;0
Europa;6;Polônia;177;Amazonas;4;Aérea;1;2007;fevereiro;2;8
Europa;6;Portugal;179;Amazonas;4;Aérea;1;2007;fevereiro;2;0
Europa;6;República Tcheca;187;Amazonas;4;Aérea;1;2007;fevereiro;2;
Europa;6;Rússia;190;Amazonas;4;Aérea;1;2007;fevereiro;2;
Europa;6;Suécia;215;Amazonas;4;Aérea;1;2007;fevereiro;2;0
Europa;6;Suíça;216;Amazonas;4;Aérea;1;2007;fevereiro;2;2
Europa;6;Outros países;998;Amazonas;4;Aérea;1;2007;fevereiro;2;16
Oceania;7;Austrália;14;Amazonas;4;Aérea;1;2007;fevereiro;2;16
Oceania;7;Nova Zelândia;166;Amazonas;4;Aérea;1;2007;fevereiro;2;0
Oceania;7;Outros países;998;Amazonas;4;Aérea;1;2007;fevereiro;2;
Continente não especificado;8;Países não especificados;999;Amazonas;4;Aérea;1;2007;fevereiro;2;0
África;1;África do Sul;2;Amazonas;4;Aérea;1;2007;março;3;0
África;1;Angola;6;Amazonas;4;Aérea;1;2007;março;3;0
África;1;Cabo Verde;35;Amazonas;4;Aérea;1;2007;março;3;0
África;1;Nigéria;162;Amazonas;4;Aérea;1;2007;março;3;0
África;1;Outros países;998;Amazonas;4;Aérea;1;2007;março;3;0
América Central e Caribe;2;Costa Rica;53;Amazonas;4;Aérea;1;2007;março;3;46
América Central e Caribe;2;Cuba;55;Amazonas;4;Aérea;1;2007;março;3;
América Central e Caribe;2;Guatemala;84;Amazonas;4;Aérea;1;2007;março;3;
América Central e Caribe;2;Panamá;170;Amazonas;4;Aérea;1;2007;março;3;53
América Central e Caribe;2;Outros países;998;Amazonas;4;Aérea;1;2007;março;3;38
América do Norte;3;Canadá;38;Amazonas;4;Aérea;1;2007;março;3;24
América do Norte;3;Estados Unidos;68;Amazonas;4;Aérea;1;2007;março;3;1027
América do Norte;3;México;148;Amazonas;4;Aérea;1;2007;março;3;15
América do Sul;4;Argentina;11;Amazonas;4;Aérea;1;2007;março;3;1
América do Sul;4;Bolívia;26;Amazonas;4;Aérea;1;2007;março;3;1
América do Sul;4;Chile;42;Amazonas;4;Aérea;1;2007;março;3;0
América do Sul;4;Colômbia;48;Amazonas;4;Aérea;1;2007;março;3;53
América do Sul;4;Equador;63;Amazonas;4;Aérea;1;2007;março;3;1
América do Sul;4;Guiana Francesa;87;Amazonas;4;Aérea;1;2007;março;3;0
América do Sul;4;Paraguai;173;Amazonas;4;Aérea;1;2007;março;3;0
América do Sul;4;Peru;174;Amazonas;4;Aérea;1;2007;março;3;8
América do Sul;4;Guiana;86;Amazonas;4;Aérea;1;2007;março;3;0
América do Sul;4;Suriname;217;Amazonas;4;Aérea;1;2007;março;3;0
América do Sul;4;Uruguai;234;Amazonas;4;Aérea;1;2007;março;3;1
América do Sul;4;Venezuela;238;Amazonas;4;Aérea;1;2007;março;3;5
Ásia;5;China;43;Amazonas;4;Aérea;1;2007;março;3;1
Ásia;5;Índia;113;Amazonas;4;Aérea;1;2007;março;3;
Ásia;5;Israel;119;Amazonas;4;Aérea;1;2007;março;3;0
Ásia;5;Japão;122;Amazonas;4;Aérea;1;2007;março;3;3
Ásia;5;República da Coreia;184;Amazonas;4;Aérea;1;2007;março;3;44
Ásia;5;Outros países;998;Amazonas;4;Aérea;1;2007;março;3;8
Europa;6;Alemanha;4;Amazonas;4;Aérea;1;2007;março;3;5
Europa;6;Áustria;15;Amazonas;4;Aérea;1;2007;março;3;0
Europa;6;Bélgica;21;Amazonas;4;Aérea;1;2007;março;3;0
Europa;6;Dinamarca;57;Amazonas;4;Aérea;1;2007;março;3;0
Europa;6;Espanha;67;Amazonas;4;Aérea;1;2007;março;3;4
Europa;6;Finlândia;73;Amazonas;4;Aérea;1;2007;março;3;68
Europa;6;França;74;Amazonas;4;Aérea;1;2007;março;3;8
Europa;6;Grécia;81;Amazonas;4;Aérea;1;2007;março;3;0
Europa;6;Holanda;92;Amazonas;4;Aérea;1;2007;março;3;15
Europa;6;Hungria;94;Amazonas;4;Aérea;1;2007;março;3;1
Europa;6;Reino Unido;182;Amazonas;4;Aérea;1;2007;março;3;3
Europa;6;Irlanda;117;Amazonas;4;Aérea;1;2007;março;3;0
Europa;6;Itália;120;Amazonas;4;Aérea;1;2007;março;3;2
Europa;6;Noruega;164;Amazonas;4;Aérea;1;2007;março;3;1
Europa;6;Polônia;177;Amazonas;4;Aérea;1;2007;março;3;2
Europa;6;Portugal;179;Amazonas;4;Aérea;1;2007;março;3;6
Europa;6;República Tcheca;187;Amazonas;4;Aérea;1;2007;março;3;
Europa;6;Rússia;190;Amazonas;4;Aérea;1;2007;março;3;
Europa;6;Suécia;215;Amazonas;4;Aérea;1;2007;março;3;0
Europa;6;Suíça;216;Amazonas;4;Aérea;1;2007;março;3;0
Europa;6;Outros países;998;Amazonas;4;Aérea;1;2007;março;3;1
Oceania;7;Austrália;14;Amazonas;4;Aérea;1;2007;março;3;8
Oceania;7;Nova Zelândia;166;Amazonas;4;Aérea;1;2007;março;3;1
Oceania;7;Outros países;998;Amazonas;4;Aérea;1;2007;março;3;
Continente não especificado;8;Países não especificados;999;Amazonas;4;Aérea;1;2007;março;3;0
África;1;África do Sul;2;Amazonas;4;Aérea;1;2007;abril;4;0
África;1;Angola;6;Amazonas;4;Aérea;1;2007;abril;4;0
África;1;Cabo Verde;35;Amazonas;4;Aérea;1;2007;abril;4;0
África;1;Nigéria;162;Amazonas;4;Aérea;1;2007;abril;4;0
África;1;Outros países;998;Amazonas;4;Aérea;1;2007;abril;4;0
América Central e Caribe;2;Costa Rica;53;Amazonas;4;Aérea;1;2007;abril;4;145
América Central e Caribe;2;Cuba;55;Amazonas;4;Aérea;1;2007;abril;4;
América Central e Caribe;2;Guatemala;84;Amazonas;4;Aérea;1;2007;abril;4;
América Central e Caribe;2;Panamá;170;Amazonas;4;Aérea;1;2007;abril;4;170
América Central e Caribe;2;Outros países;998;Amazonas;4;Aérea;1;2007;abril;4;121
América do Norte;3;Canadá;38;Amazonas;4;Aérea;1;2007;abril;4;53
América do Norte;3;Estados Unidos;68;Amazonas;4;Aérea;1;2007;abril;4;1390
América do Norte;3;México;148;Amazonas;4;Aérea;1;2007;abril;4;42
América do Sul;4;Argentina;11;Amazonas;4;Aérea;1;2007;abril;4;1
América do Sul;4;Bolívia;26;Amazonas;4;Aérea;1;2007;abril;4;0
América do Sul;4;Chile;42;Amazonas;4;Aérea;1;2007;abril;4;0
América do Sul;4;Colômbia;48;Amazonas;4;Aérea;1;2007;abril;4;103
América do Sul;4;Equador;63;Amazonas;4;Aérea;1;2007;abril;4;0
América do Sul;4;Guiana Francesa;87;Amazonas;4;Aérea;1;2007;abril;4;0
América do Sul;4;Paraguai;173;Amazonas;4;Aérea;1;2007;abril;4;0
América do Sul;4;Peru;174;Amazonas;4;Aérea;1;2007;abril;4;0
América do Sul;4;Guiana;86;Amazonas;4;Aérea;1;2007;abril;4;0
América do Sul;4;Suriname;217;Amazonas;4;Aérea;1;2007;abril;4;0
América do Sul;4;Uruguai;234;Amazonas;4;Aérea;1;2007;abril;4;0
América do Sul;4;Venezuela;238;Amazonas;4;Aérea;1;2007;abril;4;26
Ásia;5;China;43;Amazonas;4;Aérea;1;2007;abril;4;4
Ásia;5;Índia;113;Amazonas;4;Aérea;1;2007;abril;4;
Ásia;5;Israel;119;Amazonas;4;Aérea;1;2007;abril;4;0
Ásia;5;Japão;122;Amazonas;4;Aérea;1;2007;abril;4;0
Ásia;5;República da Coreia;184;Amazonas;4;Aérea;1;2007;abril;4;8
Ásia;5;Outros países;998;Amazonas;4;Aérea;1;2007;abril;4;14
Europa;6;Alemanha;4;Amazonas;4;Aérea;1;2007;abril;4;0
Europa;6;Áustria;15;Amazonas;4;Aérea;1;2007;abril;4;1
Europa;6;Bélgica;21;Amazonas;4;Aérea;1;2007;abril;4;0
Europa;6;Dinamarca;57;Amazonas;4;Aérea;1;2007;abril;4;0
Europa;6;Espanha;67;Amazonas;4;Aérea;1;2007;abril;4;1
Europa;6;Finlândia;73;Amazonas;4;Aérea;1;2007;abril;4;158
Europa;6;França;74;Amazonas;4;Aérea;1;2007;abril;4;18
Europa;6;Grécia;81;Amazonas;4;Aérea;1;2007;abril;4;0
Europa;6;Holanda;92;Amazonas;4;Aérea;1;2007;abril;4;35
Europa;6;Hungria;94;Amazonas;4;Aérea;1;2007;abril;4;0
Europa;6;Reino Unido;182;Amazonas;4;Aérea;1;2007;abril;4;2
Europa;6;Irlanda;117;Amazonas;4;Aérea;1;2007;abril;4;0
Europa;6;Itália;120;Amazonas;4;Aérea;1;2007;abril;4;1
Europa;6;Noruega;164;Amazonas;4;Aérea;1;2007;abril;4;0
Europa;6;Polônia;177;Amazonas;4;Aérea;1;2007;abril;4;0
Europa;6;Portugal;179;Amazonas;4;Aérea;1;2007;abril;4;0
Europa;6;República Tcheca;187;Amazonas;4;Aérea;1;2007;abril;4;
Europa;6;Rússia;190;Amazonas;4;Aérea;1;2007;abril;4;
Europa;6;Suécia;215;Amazonas;4;Aérea;1;2007;abril;4;0
Europa;6;Suíça;216;Amazonas;4;Aérea;1;2007;abril;4;0
Europa;6;Outros países;998;Amazonas;4;Aérea;1;2007;abril;4;0
Oceania;7;Austrália;14;Amazonas;4;Aérea;1;2007;abril;4;18
Oceania;7;Nova Zelândia;166;Amazonas;4;Aérea;1;2007;abril;4;1
Oceania;7;Outros países;998;Amazonas;4;Aérea;1;2007;abril;4;
Continente não especificado;8;Países não especificados;999;Amazonas;4;Aérea;1;2007;abril;4;0
África;1;África do Sul;2;Amazonas;4;Aérea;1;2007;maio;5;4
África;1;Angola;6;Amazonas;4;Aérea;1;2007;maio;5;0
África;1;Cabo Verde;35;Amazonas;4;Aérea;1;2007;maio;5;0
África;1;Nigéria;162;Amazonas;4;Aérea;1;2007;maio;5;0
África;1;Outros países;998;Amazonas;4;Aérea;1;2007;maio;5;1
América Central e Caribe;2;Costa Rica;53;Amazonas;4;Aérea;1;2007;maio;5;115
América Central e Caribe;2;Cuba;55;Amazonas;4;Aérea;1;2007;maio;5;
América Central e Caribe;2;Guatemala;84;Amazonas;4;Aérea;1;2007;maio;5;
América Central e Caribe;2;Panamá;170;Amazonas;4;Aérea;1;2007;maio;5;58
América Central e Caribe;2;Outros países;998;Amazonas;4;Aérea;1;2007;maio;5;11
América do Norte;3;Canadá;38;Amazonas;4;Aérea;1;2007;maio;5;65
América do Norte;3;Estados Unidos;68;Amazonas;4;Aérea;1;2007;maio;5;910
América do Norte;3;México;148;Amazonas;4;Aérea;1;2007;maio;5;107
América do Sul;4;Argentina;11;Amazonas;4;Aérea;1;2007;maio;5;4
América do Sul;4;Bolívia;26;Amazonas;4;Aérea;1;2007;maio;5;0
América do Sul;4;Chile;42;Amazonas;4;Aérea;1;2007;maio;5;1
América do Sul;4;Colômbia;48;Amazonas;4;Aérea;1;2007;maio;5;35
América do Sul;4;Equador;63;Amazonas;4;Aérea;1;2007;maio;5;23
América do Sul;4;Guiana Francesa;87;Amazonas;4;Aérea;1;2007;maio;5;0
América do Sul;4;Paraguai;173;Amazonas;4;Aérea;1;2007;maio;5;0
América do Sul;4;Peru;174;Amazonas;4;Aérea;1;2007;maio;5;30
América do Sul;4;Guiana;86;Amazonas;4;Aérea;1;2007;maio;5;0
América do Sul;4;Suriname;217;Amazonas;4;Aérea;1;2007;maio;5;0
América do Sul;4;Uruguai;234;Amazonas;4;Aérea;1;2007;maio;5;0
América do Sul;4;Venezuela;238;Amazonas;4;Aérea;1;2007;maio;5;46
Ásia;5;China;43;Amazonas;4;Aérea;1;2007;maio;5;39
Ásia;5;Índia;113;Amazonas;4;Aérea;1;2007;maio;5;
Ásia;5;Israel;119;Amazonas;4;Aérea;1;2007;maio;5;1
Ásia;5;Japão;122;Amazonas;4;Aérea;1;2007;maio;5;20
Ásia;5;República da Coreia;184;Amazonas;4;Aérea;1;2007;maio;5;101
Ásia;5;Outros países;998;Amazonas;4;Aérea;1;2007;maio;5;4
Europa;6;Alemanha;4;Amazonas;4;Aérea;1;2007;maio;5;34
