Continente;Ordem continente;País;Ordem país;UF;Ordem UF;Via de acesso;Ordem via de acesso;Ano;Mês;Ordem mês;Chegadas
África;1;África do Sul;2;Amazonas;4;Aérea;1;2010;janeiro;1;3
África;1;Angola;6;Amazonas;4;Aérea;1;2010;janeiro;1;1
África;1;Cabo Verde;35;Amazonas;4;Aérea;1;2010;janeiro;1;0
África;1;Nigéria;162;Amazonas;4;Aérea;1;2010;janeiro;1;0
África;1;Outros países;998;Amazonas;4;Aérea;1;2010;janeiro;1;0
América Central e Caribe;2;Costa Rica;53;Amazonas;4;Aérea;1;2010;janeiro;1;7
América Central e Caribe;2;Cuba;55;Amazonas;4;Aérea;1;2010;janeiro;1;10
América Central e Caribe;2;Guatemala;84;Amazonas;4;Aérea;1;2010;janeiro;1;1
América Central e Caribe;2;Panamá;170;Amazonas;4;Aérea;1;2010;janeiro;1;16
América Central e Caribe;2;Outros países;998;Amazonas;4;Aérea;1;2010;janeiro;1;8
América do Norte;3;Canadá;38;Amazonas;4;Aérea;1;2010;janeiro;1;105
América do Norte;3;Estados Unidos;68;Amazonas;4;Aérea;1;2010;janeiro;1;1253
América do Norte;3;México;148;Amazonas;4;Aérea;1;2010;janeiro;1;23
América do Sul;4;Argentina;11;Amazonas;4;Aérea;1;2010;janeiro;1;7
América do Sul;4;Bolívia;26;Amazonas;4;Aérea;1;2010;janeiro;1;0
América do Sul;4;Chile;42;Amazonas;4;Aérea;1;2010;janeiro;1;1
América do Sul;4;Colômbia;48;Amazonas;4;Aérea;1;2010;janeiro;1;31
América do Sul;4;Equador;63;Amazonas;4;Aérea;1;2010;janeiro;1;4
América do Sul;4;Guiana Francesa;87;Amazonas;4;Aérea;1;2010;janeiro;1;0
América do Sul;4;Paraguai;173;Amazonas;4;Aérea;1;2010;janeiro;1;18
América do Sul;4;Peru;174;Amazonas;4;Aérea;1;2010;janeiro;1;29
América do Sul;4;Guiana;86;Amazonas;4;Aérea;1;2010;janeiro;1;1
América do Sul;4;Suriname;217;Amazonas;4;Aérea;1;2010;janeiro;1;0
América do Sul;4;Uruguai;234;Amazonas;4;Aérea;1;2010;janeiro;1;0
América do Sul;4;Venezuela;238;Amazonas;4;Aérea;1;2010;janeiro;1;18
Ásia;5;China;43;Amazonas;4;Aérea;1;2010;janeiro;1;3
Ásia;5;Índia;113;Amazonas;4;Aérea;1;2010;janeiro;1;1
Ásia;5;Israel;119;Amazonas;4;Aérea;1;2010;janeiro;1;5
Ásia;5;Japão;122;Amazonas;4;Aérea;1;2010;janeiro;1;83
Ásia;5;República da Coreia;184;Amazonas;4;Aérea;1;2010;janeiro;1;29
Ásia;5;Outros países;998;Amazonas;4;Aérea;1;2010;janeiro;1;33
Europa;6;Alemanha;4;Amazonas;4;Aérea;1;2010;janeiro;1;16
Europa;6;Áustria;15;Amazonas;4;Aérea;1;2010;janeiro;1;0
Europa;6;Bélgica;21;Amazonas;4;Aérea;1;2010;janeiro;1;1
Europa;6;Dinamarca;57;Amazonas;4;Aérea;1;2010;janeiro;1;5
Europa;6;Reino Unido;67;Amazonas;4;Aérea;1;2010;janeiro;1;26
Europa;6;Finlândia;73;Amazonas;4;Aérea;1;2010;janeiro;1;5
Europa;6;França;74;Amazonas;4;Aérea;1;2010;janeiro;1;10
Europa;6;Grécia;81;Amazonas;4;Aérea;1;2010;janeiro;1;1
Europa;6;Holanda;92;Amazonas;4;Aérea;1;2010;janeiro;1;7
Europa;6;Hungria;94;Amazonas;4;Aérea;1;2010;janeiro;1;1
Europa;6;Reino Unido;182;Amazonas;4;Aérea;1;2010;janeiro;1;31
Europa;6;Irlanda;117;Amazonas;4;Aérea;1;2010;janeiro;1;3
Europa;6;Itália;120;Amazonas;4;Aérea;1;2010;janeiro;1;16
Europa;6;Noruega;164;Amazonas;4;Aérea;1;2010;janeiro;1;0
Europa;6;Polônia;177;Amazonas;4;Aérea;1;2010;janeiro;1;1
Europa;6;Portugal;179;Amazonas;4;Aérea;1;2010;janeiro;1;9
Europa;6;República Tcheca;187;Amazonas;4;Aérea;1;2010;janeiro;1;4
Europa;6;Rússia;190;Amazonas;4;Aérea;1;2010;janeiro;1;1
Europa;6;Suécia;215;Amazonas;4;Aérea;1;2010;janeiro;1;3
Europa;6;Suíça;216;Amazonas;4;Aérea;1;2010;janeiro;1;4
Europa;6;Outros países;998;Amazonas;4;Aérea;1;2010;janeiro;1;3
Oceania;7;Austrália;14;Amazonas;4;Aérea;1;2010;janeiro;1;10
Oceania;7;Nova Zelândia;166;Amazonas;4;Aérea;1;2010;janeiro;1;3
Oceania;7;Outros países;998;Amazonas;4;Aérea;1;2010;janeiro;1;0
Continente não especificado;8;Países não especificados;999;Amazonas;4;Aérea;1;2010;janeiro;1;0
África;1;África do Sul;2;Amazonas;4;Aérea;1;2010;fevereiro;2;3
África;1;Angola;6;Amazonas;4;Aérea;1;2010;fevereiro;2;0
África;1;Cabo Verde;35;Amazonas;4;Aérea;1;2010;fevereiro;2;0
África;1;Nigéria;162;Amazonas;4;Aérea;1;2010;fevereiro;2;0
África;1;Outros países;998;Amazonas;4;Aérea;1;2010;fevereiro;2;1
América Central e Caribe;2;Costa Rica;53;Amazonas;4;Aérea;1;2010;fevereiro;2;10
América Central e Caribe;2;Cuba;55;Amazonas;4;Aérea;1;2010;fevereiro;2;4
América Central e Caribe;2;Guatemala;84;Amazonas;4;Aérea;1;2010;fevereiro;2;4
América Central e Caribe;2;Panamá;170;Amazonas;4;Aérea;1;2010;fevereiro;2;8
América Central e Caribe;2;Outros países;998;Amazonas;4;Aérea;1;2010;fevereiro;2;16
América do Norte;3;Canadá;38;Amazonas;4;Aérea;1;2010;fevereiro;2;110
América do Norte;3;Estados Unidos;68;Amazonas;4;Aérea;1;2010;fevereiro;2;1478
América do Norte;3;México;148;Amazonas;4;Aérea;1;2010;fevereiro;2;14
América do Sul;4;Argentina;11;Amazonas;4;Aérea;1;2010;fevereiro;2;20
América do Sul;4;Bolívia;26;Amazonas;4;Aérea;1;2010;fevereiro;2;0
América do Sul;4;Chile;42;Amazonas;4;Aérea;1;2010;fevereiro;2;1
América do Sul;4;Colômbia;48;Amazonas;4;Aérea;1;2010;fevereiro;2;33
América do Sul;4;Equador;63;Amazonas;4;Aérea;1;2010;fevereiro;2;3
América do Sul;4;Guiana Francesa;87;Amazonas;4;Aérea;1;2010;fevereiro;2;0
América do Sul;4;Paraguai;173;Amazonas;4;Aérea;1;2010;fevereiro;2;7
América do Sul;4;Peru;174;Amazonas;4;Aérea;1;2010;fevereiro;2;41
América do Sul;4;Guiana;86;Amazonas;4;Aérea;1;2010;fevereiro;2;0
América do Sul;4;Suriname;217;Amazonas;4;Aérea;1;2010;fevereiro;2;1
América do Sul;4;Uruguai;234;Amazonas;4;Aérea;1;2010;fevereiro;2;1
América do Sul;4;Venezuela;238;Amazonas;4;Aérea;1;2010;fevereiro;2;35
Ásia;5;China;43;Amazonas;4;Aérea;1;2010;fevereiro;2;12
Ásia;5;Índia;113;Amazonas;4;Aérea;1;2010;fevereiro;2;7
Ásia;5;Israel;119;Amazonas;4;Aérea;1;2010;fevereiro;2;7
Ásia;5;Japão;122;Amazonas;4;Aérea;1;2010;fevereiro;2;94
Ásia;5;República da Coreia;184;Amazonas;4;Aérea;1;2010;fevereiro;2;60
Ásia;5;Outros países;998;Amazonas;4;Aérea;1;2010;fevereiro;2;87
Europa;6;Alemanha;4;Amazonas;4;Aérea;1;2010;fevereiro;2;634
Europa;6;Áustria;15;Amazonas;4;Aérea;1;2010;fevereiro;2;22
Europa;6;Bélgica;21;Amazonas;4;Aérea;1;2010;fevereiro;2;4
Europa;6;Dinamarca;57;Amazonas;4;Aérea;1;2010;fevereiro;2;7
Europa;6;Espanha;67;Amazonas;4;Aérea;1;2010;fevereiro;2;10
Europa;6;Finlândia;73;Amazonas;4;Aérea;1;2010;fevereiro;2;12
Europa;6;França;74;Amazonas;4;Aérea;1;2010;fevereiro;2;16
Europa;6;Grécia;81;Amazonas;4;Aérea;1;2010;fevereiro;2;1
Europa;6;Holanda;92;Amazonas;4;Aérea;1;2010;fevereiro;2;8
Europa;6;Hungria;94;Amazonas;4;Aérea;1;2010;fevereiro;2;3
