"","Continente","mes_ano","verao","primavera","outono","inverno","Chegadas","percent"
"27","América Central e Caribe","1991-03-01",0,0,1,0,431,0.00085647028326644
"28","América Central e Caribe","1991-04-01",0,0,1,0,574,0.000921290373684307
"29","América Central e Caribe","1991-05-01",0,0,1,0,465,-0.000488612507499329
"30","América Central e Caribe","1991-06-01",0,0,0,1,444,-8.05101797127721e-05
"31","América Central e Caribe","1991-07-01",0,0,0,1,415,-0.000145260305809735
"32","América Central e Caribe","1991-08-01",0,0,0,1,406,-4.938144285803e-05
"33","América Central e Caribe","1991-09-01",0,1,0,0,337,-0.000448843925902099
"34","América Central e Caribe","1991-10-01",0,1,0,0,1002,0.00268391712140997
"35","América Central e Caribe","1991-11-01",0,1,0,0,890,-0.0003517264656339
"36","América Central e Caribe","1991-12-01",1,0,0,0,791,-0.000117688118721089
"37","América Central e Caribe","1992-01-01",1,0,0,0,580,-0.00034861782497437
"38","América Central e Caribe","1992-02-01",1,0,0,0,470,-0.000265860188162276
"39","América Central e Caribe","1992-03-01",0,0,1,0,638,0.000526906187311527
"40","América Central e Caribe","1992-04-01",0,0,1,0,539,-0.000358771728586792
"41","América Central e Caribe","1992-05-01",0,0,1,0,825,0.000667190933269096
"42","América Central e Caribe","1992-06-01",0,0,0,1,958,0.000277299427896437
"43","América Central e Caribe","1992-07-01",0,0,0,1,507,-0.000771317302278396
"44","América Central e Caribe","1992-08-01",0,0,0,1,507,0
"45","América Central e Caribe","1992-09-01",0,1,0,0,598,0.000325601085521593
"46","América Central e Caribe","1992-10-01",0,1,0,0,485,-0.000413100321524947
"47","América Central e Caribe","1992-11-01",0,1,0,0,819,0.000876145807551148
"48","América Central e Caribe","1992-12-01",1,0,0,0,426,-0.00134772110842
"49","América Central e Caribe","1993-01-01",1,0,0,0,270,-0.000556797786655673
"50","América Central e Caribe","1993-02-01",1,0,0,0,598,0.00186659341538088
"51","América Central e Caribe","1993-03-01",0,0,1,0,542,-0.000364165750040685
"52","América Central e Caribe","1993-04-01",0,0,1,0,392,-0.000541812979346462
"53","América Central e Caribe","1993-05-01",0,0,1,0,333,-0.000300958209981584
"54","América Central e Caribe","1993-06-01",0,0,0,1,440,0.000710796522785364
"55","América Central e Caribe","1993-07-01",0,0,0,1,305,-0.00110048934025494
"56","América Central e Caribe","1993-08-01",0,0,0,1,599,0.00153397686706372
"57","América Central e Caribe","1993-09-01",0,1,0,0,741,0.000697505007149631
"58","América Central e Caribe","1993-10-01",0,1,0,0,542,-0.000522094530645142
"59","América Central e Caribe","1993-11-01",0,1,0,0,595,0.000125904728887967
"60","América Central e Caribe","1993-12-01",1,0,0,0,490,-0.000358221428857856
"61","América Central e Caribe","1994-01-01",1,0,0,0,495,1.70628091832242e-05
"62","América Central e Caribe","1994-02-01",1,0,0,0,666,0.000605575322391222
"63","América Central e Caribe","1994-03-01",0,0,1,0,961,0.00074077724935334
"64","América Central e Caribe","1994-04-01",0,0,1,0,696,-0.000484421544498307
"65","América Central e Caribe","1994-05-01",0,0,1,0,945,0.000318246896107516
"66","América Central e Caribe","1994-06-01",0,0,0,1,798,-0.000242925761557376
"67","América Central e Caribe","1994-07-01",0,0,0,1,836,4.92275297723731e-05
"68","América Central e Caribe","1994-08-01",0,0,0,1,960,0.000173314124532807
"69","América Central e Caribe","1994-09-01",0,1,0,0,848,-0.00014838833572964
"70","América Central e Caribe","1994-10-01",0,1,0,0,1135,0.00030365343137875
"71","América Central e Caribe","1994-11-01",0,1,0,0,1081,-5.74836229673294e-05
"72","América Central e Caribe","1994-12-01",1,0,0,0,860,-0.000201506104309828
"73","América Central e Caribe","1995-01-01",1,0,0,0,1020,0.000157840441286553
"74","América Central e Caribe","1995-02-01",1,0,0,0,1284,0.000267648346478593
"75","América Central e Caribe","1995-03-01",0,0,1,0,1007,-0.000238239795618965
"76","América Central e Caribe","1995-04-01",0,0,1,0,815,-0.000164752943518458
"77","América Central e Caribe","1995-05-01",0,0,1,0,889,8.63049873615112e-05
"78","América Central e Caribe","1995-06-01",0,0,0,1,901,1.64515608520651e-05
"79","América Central e Caribe","1995-07-01",0,0,0,1,920,2.34740297353753e-05
"80","América Central e Caribe","1995-08-01",0,0,0,1,1219,0.000312333473294323
"81","América Central e Caribe","1995-09-01",0,1,0,0,798,-0.000460519056555937
"82","América Central e Caribe","1995-10-01",0,1,0,0,1417,0.000471032520296039
"83","América Central e Caribe","1995-11-01",0,1,0,0,1761,0.000272355725320207
"84","América Central e Caribe","1995-12-01",1,0,0,0,1451,-0.000136647039952024
"85","América Central e Caribe","1996-01-01",1,0,0,0,1468,6.61439880197201e-06
"86","América Central e Caribe","1996-02-01",1,0,0,0,1472,1.87532054745735e-06
"87","América Central e Caribe","1996-03-01",0,0,1,0,1726,0.000108436357189749
"88","América Central e Caribe","1996-04-01",0,0,1,0,1341,-0.000171461269267456
"89","América Central e Caribe","1996-05-01",0,0,1,0,992,-0.000174651086904291
"90","América Central e Caribe","1996-06-01",0,0,0,1,1496,0.000306358725764019
"91","América Central e Caribe","1996-07-01",0,0,0,1,1535,2.59430458537048e-05
"92","América Central e Caribe","1996-08-01",0,0,0,1,2183,0.000235407551155512
"93","América Central e Caribe","1996-09-01",0,1,0,0,1998,-5.76895096686939e-05
"94","América Central e Caribe","1996-10-01",0,1,0,0,2027,6.60109356092598e-06
"95","América Central e Caribe","1996-11-01",0,1,0,0,1220,-0.000254107111473822
"96","América Central e Caribe","1996-12-01",1,0,0,0,1113,-4.52845517768908e-05
"97","América Central e Caribe","1997-01-01",1,0,0,0,1499,0.000244048481005781
"98","América Central e Caribe","1997-02-01",1,0,0,0,1457,-2.55334159096074e-05
"99","América Central e Caribe","1997-03-01",0,0,1,0,1517,2.69213963664624e-05
"100","América Central e Caribe","1997-04-01",0,0,1,0,1440,-3.57526333414449e-05
"101","América Central e Caribe","1997-05-01",0,0,1,0,1812,0.000151475342144283
"102","América Central e Caribe","1997-06-01",0,0,0,1,1458,-0.000150948315301611
"103","América Central e Caribe","1997-07-01",0,0,0,1,1674,7.62419086538726e-05
"104","América Central e Caribe","1997-08-01",0,0,0,1,1870,7.59413297662633e-05
"105","América Central e Caribe","1997-09-01",0,1,0,0,1567,-0.000105600637689732
"106","América Central e Caribe","1997-10-01",0,1,0,0,1604,1.24799711606627e-05
"107","América Central e Caribe","1997-11-01",0,1,0,0,1700,3.70949212621869e-05
"108","América Central e Caribe","1997-12-01",1,0,0,0,1449,-9.95976232690928e-05
"109","América Central e Caribe","1998-01-01",1,0,0,0,3641,0.000541991003443971
"110","América Central e Caribe","1998-02-01",1,0,0,0,3311,-6.55680542637595e-05
"111","América Central e Caribe","1998-03-01",0,0,1,0,3105,-1.76425551166349e-05
"112","América Central e Caribe","1998-04-01",0,0,1,0,2343,-8.50442633221936e-05
"113","América Central e Caribe","1998-05-01",0,0,1,0,2172,-2.44070072315521e-05
"114","América Central e Caribe","1998-06-01",0,0,0,1,2250,1.5058392720717e-05
"115","América Central e Caribe","1998-07-01",0,0,0,1,2459,4.08952794740916e-05
"116","América Central e Caribe","1998-08-01",0,0,0,1,2472,2.34345616061699e-06
"117","América Central e Caribe","1998-09-01",0,1,0,0,2195,-4.83308227199305e-05
"118","América Central e Caribe","1998-10-01",0,1,0,0,2304,1.96054596709184e-05
"119","América Central e Caribe","1998-11-01",0,1,0,0,2601,5.52388353680497e-05
"120","América Central e Caribe","1998-12-01",1,0,0,0,2650,8.10054406754187e-06
"121","América Central e Caribe","1999-01-01",1,0,0,0,3886,0.000147182126473324
"122","América Central e Caribe","1999-02-01",1,0,0,0,3525,-3.6792420638119e-05
"123","América Central e Caribe","1999-03-01",0,0,1,0,3334,-1.43354739926996e-05
"124","América Central e Caribe","1999-04-01",0,0,1,0,2528,-7.85090235585788e-05
"125","América Central e Caribe","1999-05-01",0,0,1,0,2341,-2.30504762375039e-05
"126","América Central e Caribe","1999-06-01",0,0,0,1,2417,1.26380194669988e-05
"127","América Central e Caribe","1999-07-01",0,0,0,1,2636,3.70506257663027e-05
"128","América Central e Caribe","1999-08-01",0,0,0,1,2660,3.74989911185232e-06
"129","América Central e Caribe","1999-09-01",0,1,0,0,2349,-4.71685952643521e-05
"130","América Central e Caribe","1999-10-01",0,1,0,0,2449,1.56729595087425e-05
"131","América Central e Caribe","1999-11-01",0,1,0,0,2778,5.36617566462843e-05
"132","América Central e Caribe","1999-12-01",1,0,0,0,2836,8.43747012565486e-06
"133","América Central e Caribe","2000-01-01",1,0,0,0,2975,1.7224416964619e-05
"134","América Central e Caribe","2000-02-01",1,0,0,0,2628,-4.37309373678522e-05
"135","América Central e Caribe","2000-03-01",0,0,1,0,2430,-2.63300313512291e-05
"136","América Central e Caribe","2000-04-01",0,0,1,0,1625,-0.00015311394275904
"137","América Central e Caribe","2000-05-01",0,0,1,0,1418,-5.60742336097798e-05
"138","América Central e Caribe","2000-06-01",0,0,0,1,1568,6.18790731189416e-05
"139","América Central e Caribe","2000-07-01",0,0,0,1,1661,4.06339271529915e-05
"140","América Central e Caribe","2000-08-01",0,0,0,1,1570,-3.59338082085085e-05
"141","América Central e Caribe","2000-09-01",0,1,0,0,1412,-6.38582060741519e-05
"142","América Central e Caribe","2000-10-01",0,1,0,0,1543,5.65104677133588e-05
"143","América Central e Caribe","2000-11-01",0,1,0,0,1775,9.92010265909035e-05
"144","América Central e Caribe","2000-12-01",1,0,0,0,2025,8.539810604739e-05
"145","América Central e Caribe","2001-01-01",1,0,0,0,2827,0.000187969790508705
"146","América Central e Caribe","2001-02-01",1,0,0,0,2567,-4.7643544109852e-05
"147","América Central e Caribe","2001-03-01",0,0,1,0,2368,-2.85433975476633e-05
"148","América Central e Caribe","2001-04-01",0,0,1,0,1628,-0.000145965504262334
"149","América Central e Caribe","2001-05-01",0,0,1,0,1354,-7.78247859333889e-05
"150","América Central e Caribe","2001-06-01",0,0,0,1,1479,5.42401776649751e-05
"151","América Central e Caribe","2001-07-01",0,0,0,1,1761,0.000128888955528365
"152","América Central e Caribe","2001-08-01",0,0,0,1,1529,-9.55158232367436e-05
"153","América Central e Caribe","2001-09-01",0,1,0,0,1229,-0.000124027879820004
"154","América Central e Caribe","2001-10-01",0,1,0,0,1252,1.21265154310067e-05
"155","América Central e Caribe","2001-11-01",0,1,0,0,1312,3.80882163091866e-05
"156","América Central e Caribe","2001-12-01",1,0,0,0,1623,0.000169907027164982
"157","América Central e Caribe","2002-01-01",1,0,0,0,3795,0.000647414727374344
"158","América Central e Caribe","2002-02-01",1,0,0,0,2646,-0.000222202923693672
"159","América Central e Caribe","2002-03-01",0,0,1,0,2106,-6.01472073731174e-05
"160","América Central e Caribe","2002-04-01",0,0,1,0,1396,-0.000155396602181256
"161","América Central e Caribe","2002-05-01",0,0,1,0,1464,2.25837660013955e-05
"162","América Central e Caribe","2002-06-01",0,0,0,1,1518,2.59464637781649e-05
"163","América Central e Caribe","2002-07-01",0,0,0,1,1871,0.000142813776173849
"164","América Central e Caribe","2002-08-01",0,0,0,1,1833,-1.35171794692915e-05
"165","América Central e Caribe","2002-09-01",0,1,0,0,1713,-3.61880008100401e-05
"166","América Central e Caribe","2002-10-01",0,1,0,0,1796,2.58132845270189e-05
"167","América Central e Caribe","2002-11-01",0,1,0,0,1643,-5.1977893067646e-05
"168","América Central e Caribe","2002-12-01",1,0,0,0,2310,0.000189712519754216
"169","América Central e Caribe","2003-01-01",1,0,0,0,3192,0.000196835152193463
"170","América Central e Caribe","2003-02-01",1,0,0,0,2682,-7.53614262892101e-05
"171","América Central e Caribe","2003-03-01",0,0,1,0,2787,1.20310036467182e-05
"172","América Central e Caribe","2003-04-01",0,0,1,0,2397,-5.62072308156464e-05
"173","América Central e Caribe","2003-05-01",0,0,1,0,2457,8.87087839497462e-06
"174","América Central e Caribe","2003-06-01",0,0,0,1,2470,2.20152569914209e-06
"175","América Central e Caribe","2003-07-01",0,0,0,1,1739,-0.000142819664333634
"176","América Central e Caribe","2003-08-01",0,0,0,1,2105,7.73300533450196e-05
"177","América Central e Caribe","2003-09-01",0,1,0,0,2660,0.000134566219470537
"178","América Central e Caribe","2003-10-01",0,1,0,0,2660,0
"179","América Central e Caribe","2003-11-01",0,1,0,0,2207,-7.01849607214317e-05
"180","América Central e Caribe","2003-12-01",1,0,0,0,2180,-4.62753777203082e-06
"181","América Central e Caribe","2004-01-01",1,0,0,0,3729,0.00024323299700756
"182","América Central e Caribe","2004-02-01",1,0,0,0,2914,-0.000113125409827372
"183","América Central e Caribe","2004-03-01",0,0,1,0,2780,-1.26242370797713e-05
"184","América Central e Caribe","2004-04-01",0,0,1,0,2814,4.17159608430055e-06
"185","América Central e Caribe","2004-05-01",0,0,1,0,3269,5.39126507373656e-05
"186","América Central e Caribe","2004-06-01",0,0,0,1,2655,-7.39301609979288e-05
"187","América Central e Caribe","2004-07-01",0,0,0,1,2615,-4.6437923453706e-06
"188","América Central e Caribe","2004-08-01",0,0,0,1,2513,-1.49856267252093e-05
"189","América Central e Caribe","2004-09-01",0,1,0,0,3013,6.939158760486e-05
"190","América Central e Caribe","2004-10-01",0,1,0,0,3372,4.47949781104037e-05
"191","América Central e Caribe","2004-11-01",0,1,0,0,3134,-2.4293360838294e-05
"192","América Central e Caribe","2004-12-01",1,0,0,0,3022,-1.07921945679956e-05
"193","América Central e Caribe","2005-01-01",1,0,0,0,3736,6.76760231384969e-05
"194","América Central e Caribe","2005-02-01",1,0,0,0,2848,-8.98075866369514e-05
"195","América Central e Caribe","2005-03-01",0,0,1,0,2862,1.31255020999181e-06
"196","América Central e Caribe","2005-04-01",0,0,1,0,3028,1.97969292278593e-05
"197","América Central e Caribe","2005-05-01",0,0,1,0,3568,5.73385321951646e-05
"198","América Central e Caribe","2005-06-01",0,0,0,1,3457,-1.04372700720858e-05
"199","América Central e Caribe","2005-07-01",0,0,0,1,3778,2.48861009360512e-05
"200","América Central e Caribe","2005-08-01",0,0,0,1,3153,-5.23113649165155e-05
"201","América Central e Caribe","2005-09-01",0,1,0,0,3247,7.77583709840756e-06
"202","América Central e Caribe","2005-10-01",0,1,0,0,3448,1.90494321854549e-05
"203","América Central e Caribe","2005-11-01",0,1,0,0,3833,3.26003799189934e-05
"204","América Central e Caribe","2005-12-01",1,0,0,0,3123,-5.94123283345352e-05
"205","América Central e Caribe","2006-01-01",1,0,0,0,3699,4.41608229974889e-05
"206","América Central e Caribe","2006-02-01",1,0,0,0,3677,-1.91012184796061e-06
"207","América Central e Caribe","2006-03-01",0,0,1,0,4631,6.23616180533873e-05
"208","América Central e Caribe","2006-04-01",0,0,1,0,4205,-2.62438221576565e-05
"209","América Central e Caribe","2006-05-01",0,0,1,0,4108,-5.03951659654487e-06
"210","América Central e Caribe","2006-06-01",0,0,0,1,4278,9.64311976073766e-06
"211","América Central e Caribe","2006-07-01",0,0,0,1,2398,-0.000140908119292817
"212","América Central e Caribe","2006-08-01",0,0,0,1,2613,2.00710448651597e-05
"213","América Central e Caribe","2006-09-01",0,1,0,0,1238,-0.000311510347070922
"214","América Central e Caribe","2006-10-01",0,1,0,0,3813,0.000430508651593196
"215","América Central e Caribe","2006-11-01",0,1,0,0,2522,-0.000333896642433521
"216","América Central e Caribe","2006-12-01",1,0,0,0,6641,0.000253923503020155
"217","América Central e Caribe","2007-01-01",1,0,0,0,4018,-0.000199238020684312
"218","América Central e Caribe","2007-02-01",1,0,0,0,2946,-4.67303039229489e-05
"219","América Central e Caribe","2007-03-01",0,0,1,0,3210,2.13595368595035e-05
"220","América Central e Caribe","2007-04-01",0,0,1,0,3639,4.25790840081804e-05
"221","América Central e Caribe","2007-05-01",0,0,1,0,4121,3.87498235908587e-05
"222","América Central e Caribe","2007-06-01",0,0,0,1,3267,-6.38152568666519e-05
"223","América Central e Caribe","2007-07-01",0,0,0,1,6488,0.000166484393155588
"224","América Central e Caribe","2007-08-01",0,0,0,1,2984,-0.000237737874034771
"225","América Central e Caribe","2007-09-01",0,1,0,0,5347,8.98999651086745e-05
"226","América Central e Caribe","2007-10-01",0,1,0,0,3400,-0.000151729297702573
"227","América Central e Caribe","2007-11-01",0,1,0,0,3360,-2.21328925509693e-06
"228","América Central e Caribe","2007-12-01",1,0,0,0,3794,3.57293816287384e-05
"229","América Central e Caribe","2008-01-01",1,0,0,0,3309,-4.07067983849247e-05
"230","América Central e Caribe","2008-02-01",1,0,0,0,2985,-2.71603273840037e-05
"231","América Central e Caribe","2008-03-01",0,0,1,0,3913,8.18085815605044e-05
"232","América Central e Caribe","2008-04-01",0,0,1,0,3769,-1.25610147213657e-05
"233","América Central e Caribe","2008-05-01",0,0,1,0,4120,2.27558009395443e-05
"234","América Central e Caribe","2008-06-01",0,0,0,1,4060,-3.89232946346331e-06
"235","América Central e Caribe","2008-07-01",0,0,0,1,4371,1.79147675406639e-05
"236","América Central e Caribe","2008-08-01",0,0,0,1,4701,1.79269547194131e-05
"237","América Central e Caribe","2008-09-01",0,1,0,0,4132,-2.95158317969806e-05
"238","América Central e Caribe","2008-10-01",0,1,0,0,4496,1.79592770333968e-05
"239","América Central e Caribe","2008-11-01",0,1,0,0,4765,1.40632682755991e-05
"240","América Central e Caribe","2008-12-01",1,0,0,0,3447,-7.20180715238962e-05
"241","América Central e Caribe","2009-01-01",1,0,0,0,3164,-1.79784339201091e-05
"242","América Central e Caribe","2009-02-01",1,0,0,0,2272,-9.60767476201055e-05
"243","América Central e Caribe","2009-03-01",0,0,1,0,2613,4.41967401010023e-05
"244","América Central e Caribe","2009-04-01",0,0,1,0,2350,-4.66917510485951e-05
"245","América Central e Caribe","2009-05-01",0,0,1,0,2433,1.32834809205195e-05
"246","América Central e Caribe","2009-06-01",0,0,0,1,3010,9.05595808337872e-05
"247","América Central e Caribe","2009-07-01",0,0,0,1,2443,-8.5784334765796e-05
"248","América Central e Caribe","2009-08-01",0,0,0,1,2583,1.85131966239535e-05
"249","América Central e Caribe","2009-09-01",0,1,0,0,2552,-4.94234491656159e-06
"250","América Central e Caribe","2009-10-01",0,1,0,0,3146,8.10121715654442e-05
"251","América Central e Caribe","2009-11-01",0,1,0,0,2941,-2.64036618590233e-05
"252","América Central e Caribe","2009-12-01",1,0,0,0,2314,-7.62148858233863e-05
"253","América Central e Caribe","2010-01-01",1,0,0,0,2550,3.30213296153857e-05
"254","América Central e Caribe","2010-02-01",1,0,0,0,2282,-4.79866498402984e-05
"255","América Central e Caribe","2010-03-01",0,0,1,0,3933,0.000213470683141094
"256","América Central e Caribe","2010-04-01",0,0,1,0,3074,-0.000107985472538681
"257","América Central e Caribe","2010-05-01",0,0,1,0,3501,3.30711916745803e-05
"258","América Central e Caribe","2010-06-01",0,0,0,1,3181,-3.11818572561879e-05
"259","América Central e Caribe","2010-07-01",0,0,0,1,3002,-1.65429533149773e-05
"260","América Central e Caribe","2010-08-01",0,0,0,1,3874,8.0166247020916e-05
"261","América Central e Caribe","2010-09-01",0,1,0,0,3006,-8.45027560473091e-05
"262","América Central e Caribe","2010-10-01",0,1,0,0,3452,3.57107593934947e-05
"263","América Central e Caribe","2010-11-01",0,1,0,0,3967,4.62596035632109e-05
"264","América Central e Caribe","2010-12-01",1,0,0,0,3111,-7.04130717313713e-05
"265","América Central e Caribe","2011-01-01",1,0,0,0,2443,-6.09320457877228e-05
"266","América Central e Caribe","2011-02-01",1,0,0,0,2976,6.34372628400006e-05
"267","América Central e Caribe","2011-03-01",0,0,1,0,3480,6.40410056551523e-05
"268","América Central e Caribe","2011-04-01",0,0,1,0,3618,1.30675716353231e-05
"269","América Central e Caribe","2011-05-01",0,0,1,0,4061,3.31919142905337e-05
"270","América Central e Caribe","2011-06-01",0,0,0,1,3554,-3.68589051884193e-05
"271","América Central e Caribe","2011-07-01",0,0,0,1,2959,-4.51175464945549e-05
"272","América Central e Caribe","2011-08-01",0,0,0,1,3469,4.47425420848451e-05
"273","América Central e Caribe","2011-09-01",0,1,0,0,3980,4.64398280867635e-05
"274","América Central e Caribe","2011-10-01",0,1,0,0,4306,2.26946035300736e-05
"275","América Central e Caribe","2011-11-01",0,1,0,0,4420,6.56540129332557e-06
"276","América Central e Caribe","2011-12-01",1,0,0,0,3613,-4.68186818216684e-05
"277","América Central e Caribe","2012-01-01",1,0,0,0,2744,-6.22447380773448e-05
"278","América Central e Caribe","2012-02-01",1,0,0,0,2223,-5.82781829176804e-05
"279","América Central e Caribe","2012-03-01",0,0,1,0,4181,0.000230208752694012
"280","América Central e Caribe","2012-04-01",0,0,1,0,3536,-7.53730578493161e-05
"281","América Central e Caribe","2012-05-01",0,0,1,0,3757,1.45000291357172e-05
"282","América Central e Caribe","2012-06-01",0,0,0,1,4342,4.09259911946463e-05
"283","América Central e Caribe","2012-07-01",0,0,0,1,2940,-0.00010378639608877
"284","América Central e Caribe","2012-08-01",0,0,0,1,3989,7.02742956178441e-05
"285","América Central e Caribe","2012-09-01",0,1,0,0,3558,-3.88918311835463e-05
"286","América Central e Caribe","2012-10-01",0,1,0,0,4095,3.52389390978664e-05
"287","América Central e Caribe","2012-11-01",0,1,0,0,4278,1.22874911060095e-05
"288","América Central e Caribe","2012-12-01",1,0,0,0,3511,-4.82502352805663e-05
"289","América Central e Caribe","2013-01-01",1,0,0,0,2889,-4.55798213422621e-05
"290","América Central e Caribe","2013-02-01",1,0,0,0,2836,-5.27365787929839e-06
"291","América Central e Caribe","2013-03-01",0,0,1,0,3716,9.35455909594017e-05
"292","América Central e Caribe","2013-04-01",0,0,1,0,4009,2.67609353698089e-05
"293","América Central e Caribe","2013-05-01",0,0,1,0,3957,-3.51336686143253e-06
"294","América Central e Caribe","2013-06-01",0,0,0,1,4050,5.79464173488654e-06
"295","América Central e Caribe","2013-07-01",0,0,0,1,10294,0.000235745342459468
"296","América Central e Caribe","2013-08-01",0,0,0,1,4334,-0.000213597604473184
"297","América Central e Caribe","2013-09-01",0,1,0,0,3042,-3.43866047481121e-05
"298","América Central e Caribe","2013-10-01",0,1,0,0,4507,9.07052491627618e-05
"299","América Central e Caribe","2013-11-01",0,1,0,0,4940,3.0155682936003e-05
"300","América Central e Caribe","2013-12-01",1,0,0,0,3946,-4.98475534944329e-05
"301","América Central e Caribe","2014-01-01",1,0,0,0,2978,-5.69737800280577e-05
"302","América Central e Caribe","2014-02-01",1,0,0,0,2866,-9.7148010278351e-06
"303","América Central e Caribe","2014-03-01",0,0,1,0,2417,-5.72163289740208e-05
"304","América Central e Caribe","2014-04-01",0,0,1,0,3458,0.00012496974373334
"305","América Central e Caribe","2014-05-01",0,0,1,0,3858,4.52869372041532e-05
"306","América Central e Caribe","2014-06-01",0,0,0,1,17182,0.00043195876510478
"307","América Central e Caribe","2014-07-01",0,0,0,1,6821,-0.000239465068829259
"308","América Central e Caribe","2014-08-01",0,0,0,1,4128,-2.92290222612805e-05
"309","América Central e Caribe","2014-09-01",0,1,0,0,3821,-1.13298430896494e-05
"310","América Central e Caribe","2014-10-01",0,1,0,0,3507,-2.07730613630621e-05
"311","América Central e Caribe","2014-11-01",0,1,0,0,4628,7.25893321573902e-05
"312","América Central e Caribe","2014-12-01",1,0,0,0,6304,8.81264736880946e-05
"313","América Central e Caribe","2015-01-01",1,0,0,0,2845,-0.000171914711533553
"314","América Central e Caribe","2015-02-01",1,0,0,0,3348,2.58248865877116e-05
"315","América Central e Caribe","2015-03-01",0,0,1,0,4738,0.000122056925521745
"316","América Central e Caribe","2015-04-01",0,0,1,0,4394,-2.25134802192876e-05
"317","América Central e Caribe","2015-05-01",0,0,1,0,4612,1.02198455982256e-05
"318","América Central e Caribe","2015-06-01",0,0,0,1,5045,2.04224058713612e-05
"319","América Central e Caribe","2015-07-01",0,0,0,1,4739,-1.35671098916137e-05
"320","América Central e Caribe","2015-08-01",0,0,0,1,4140,-2.67850059758627e-05
"321","América Central e Caribe","2015-09-01",0,1,0,0,3105,-6.07052273584684e-05
"322","América Central e Caribe","2015-10-01",0,1,0,0,5298,0.000129061757358559
"323","América Central e Caribe","2015-11-01",0,1,0,0,5775,2.77645299703639e-05
"324","América Central e Caribe","2015-12-01",1,0,0,0,5670,-3.46340858214341e-06
"325","América Central e Caribe","2016-01-01",1,0,0,0,3885,-6.54659972155932e-05
"326","América Central e Caribe","2016-02-01",1,0,0,0,3450,-2.09433426413303e-05
"327","América Central e Caribe","2016-03-01",0,0,1,0,4513,6.91345919695228e-05
"328","América Central e Caribe","2016-04-01",0,0,1,0,4492,-1.35190839671498e-06
"329","América Central e Caribe","2016-05-01",0,0,1,0,4258,-1.18543032140282e-05
"330","América Central e Caribe","2016-06-01",0,0,0,1,3804,-2.5099381520068e-05
"331","América Central e Caribe","2016-07-01",0,0,0,1,4331,3.04709529237545e-05
"332","América Central e Caribe","2016-08-01",0,0,0,1,6036,8.72615874534998e-05
"333","América Central e Caribe","2016-09-01",0,1,0,0,3995,-9.52893007821209e-05
"334","América Central e Caribe","2016-10-01",0,1,0,0,4042,1.93771367846131e-06
"335","América Central e Caribe","2016-11-01",0,1,0,0,4494,2.65340562657592e-05
"336","América Central e Caribe","2016-12-01",1,0,0,0,4112,-2.1977646118326e-05
