"","Continente","mes_ano","verao","primavera","outono","inverno","Chegadas","percent"
"48","Ásia","1992-12-01",1,0,0,0,2833,-0.263056092843327
"49","Ásia","1993-01-01",1,0,0,0,1588,-0.354397950469684
"50","Ásia","1993-02-01",1,0,0,0,4360,0.978468055065302
"51","Ásia","1993-03-01",0,0,1,0,2668,-1.06549118387909
"52","Ásia","1993-04-01",0,0,1,0,2036,-0.144954128440367
"53","Ásia","1993-05-01",0,0,1,0,1499,-0.201274362818591
"54","Ásia","1993-06-01",0,0,0,1,1452,-0.0230844793713163
"55","Ásia","1993-07-01",0,0,0,1,1215,-0.158105403602402
"56","Ásia","1993-08-01",0,0,0,1,3201,1.36776859504132
"57","Ásia","1993-09-01",0,1,0,0,3176,-0.0205761316872428
"58","Ásia","1993-10-01",0,1,0,0,3178,0.000624804748516089
"59","Ásia","1993-11-01",0,1,0,0,2761,-0.131297229219144
"60","Ásia","1993-12-01",1,0,0,0,3507,0.234738829452486
"61","Ásia","1994-01-01",1,0,0,0,4587,0.391162622238319
"62","Ásia","1994-02-01",1,0,0,0,5106,0.147989734816082
"63","Ásia","1994-03-01",0,0,1,0,4504,-0.131240462175714
"64","Ásia","1994-04-01",0,0,1,0,3952,-0.108108108108108
"65","Ásia","1994-05-01",0,0,1,0,3579,-0.0828152753108348
"66","Ásia","1994-06-01",0,0,0,1,3666,0.0220141700404858
"67","Ásia","1994-07-01",0,0,0,1,3858,0.0536462699077955
"68","Ásia","1994-08-01",0,0,0,1,4012,0.0420076377523186
"69","Ásia","1994-09-01",0,1,0,0,4108,0.0248833592534992
"70","Ásia","1994-10-01",0,1,0,0,4689,0.14481555333998
"71","Ásia","1994-11-01",0,1,0,0,4843,0.0374878286270691
"72","Ásia","1994-12-01",1,0,0,0,4460,-0.0816805288974195
"73","Ásia","1995-01-01",1,0,0,0,5379,0.189758414206071
"74","Ásia","1995-02-01",1,0,0,0,8635,0.730044843049327
"75","Ásia","1995-03-01",0,0,1,0,6154,-0.461238148354713
"76","Ásia","1995-04-01",0,0,1,0,4609,-0.178922987840185
"77","Ásia","1995-05-01",0,0,1,0,5480,0.141533961650959
"78","Ásia","1995-06-01",0,0,0,1,4889,-0.128227381210675
"79","Ásia","1995-07-01",0,0,0,1,4911,0.00401459854014599
"80","Ásia","1995-08-01",0,0,0,1,7011,0.429535692370628
"81","Ásia","1995-09-01",0,1,0,0,4379,-0.535939727143148
"82","Ásia","1995-10-01",0,1,0,0,6326,0.277706461275139
"83","Ásia","1995-11-01",0,1,0,0,7236,0.207810002283626
"84","Ásia","1995-12-01",1,0,0,0,6038,-0.189377173569396
"85","Ásia","1996-01-01",1,0,0,0,8676,0.364566058595909
"86","Ásia","1996-02-01",1,0,0,0,12611,0.6517058628685
"87","Ásia","1996-03-01",0,0,1,0,10649,-0.226141078838174
"88","Ásia","1996-04-01",0,0,1,0,7446,-0.253984616604552
"89","Ásia","1996-05-01",0,0,1,0,4987,-0.230913700816978
"90","Ásia","1996-06-01",0,0,0,1,9821,0.649207628256782
"91","Ásia","1996-07-01",0,0,0,1,11981,0.433126127932625
"92","Ásia","1996-08-01",0,0,0,1,15113,0.318908461460136
"93","Ásia","1996-09-01",0,1,0,0,12170,-0.245638928303147
"94","Ásia","1996-10-01",0,1,0,0,9675,-0.165089657910408
"95","Ásia","1996-11-01",0,1,0,0,7036,-0.216844700082169
"96","Ásia","1996-12-01",1,0,0,0,6138,-0.0928165374677003
"97","Ásia","1997-01-01",1,0,0,0,10908,0.677942012507106
"98","Ásia","1997-02-01",1,0,0,0,11239,0.0539263603779733
"99","Ásia","1997-03-01",0,0,1,0,10512,-0.0666483314998167
"100","Ásia","1997-04-01",0,0,1,0,8374,-0.190230447548714
"101","Ásia","1997-05-01",0,0,1,0,8276,-0.00932267884322679
"102","Ásia","1997-06-01",0,0,0,1,8518,0.0288989730117029
"103","Ásia","1997-07-01",0,0,0,1,9950,0.173030449492508
"104","Ásia","1997-08-01",0,0,0,1,9696,-0.0298192063864757
"105","Ásia","1997-09-01",0,1,0,0,6542,-0.316984924623116
"106","Ásia","1997-10-01",0,1,0,0,5949,-0.0611592409240924
"107","Ásia","1997-11-01",0,1,0,0,7787,0.280953836747172
"108","Ásia","1997-12-01",1,0,0,0,5203,-0.434358715750546
"109","Ásia","1998-01-01",1,0,0,0,14978,1.25529729035572
"110","Ásia","1998-02-01",1,0,0,0,13673,-0.250816836440515
"111","Ásia","1998-03-01",0,0,1,0,12854,-0.0546801976231807
"112","Ásia","1998-04-01",0,0,1,0,9324,-0.258173041761135
"113","Ásia","1998-05-01",0,0,1,0,8517,-0.0627820133810487
"114","Ásia","1998-06-01",0,0,0,1,8875,0.0383955383955384
"115","Ásia","1998-07-01",0,0,0,1,9609,0.0861805800164377
"116","Ásia","1998-08-01",0,0,0,1,9621,0.00135211267605634
"117","Ásia","1998-09-01",0,1,0,0,8456,-0.121240503694453
"118","Ásia","1998-10-01",0,1,0,0,8832,0.0390811765928698
"119","Ásia","1998-11-01",0,1,0,0,10159,0.156929990539262
"120","Ásia","1998-12-01",1,0,0,0,10482,0.0365715579710145
"121","Ásia","1999-01-01",1,0,0,0,16592,0.601437149325721
"122","Ásia","1999-02-01",1,0,0,0,15067,-0.145487502385041
"123","Ásia","1999-03-01",0,0,1,0,14178,-0.0535800385728062
"124","Ásia","1999-04-01",0,0,1,0,10290,-0.258047388332117
"125","Ásia","1999-05-01",0,0,1,0,9397,-0.0629849061926929
"126","Ásia","1999-06-01",0,0,0,1,9804,0.03955296404276
"127","Ásia","1999-07-01",0,0,0,1,10602,0.0849207193785251
"128","Ásia","1999-08-01",0,0,0,1,10592,-0.00101999184006528
"129","Ásia","1999-09-01",0,1,0,0,9286,-0.123184304848142
"130","Ásia","1999-10-01",0,1,0,0,9704,0.039463746223565
"131","Ásia","1999-11-01",0,1,0,0,11166,0.157441309498169
"132","Ásia","1999-12-01",1,0,0,0,11587,0.0433841714756801
"133","Ásia","2000-01-01",1,0,0,0,14554,0.265717356260075
"134","Ásia","2000-02-01",1,0,0,0,13320,-0.10649866229395
"135","Ásia","2000-03-01",0,0,1,0,12623,-0.0478906142641198
"136","Ásia","2000-04-01",0,0,1,0,9535,-0.231831831831832
"137","Ásia","2000-05-01",0,0,1,0,8692,-0.0667828566901687
"138","Ásia","2000-06-01",0,0,0,1,9026,0.0350288411116938
"139","Ásia","2000-07-01",0,0,0,1,9747,0.0829498389323516
"140","Ásia","2000-08-01",0,0,0,1,9793,0.00509638821183248
"141","Ásia","2000-09-01",0,1,0,0,8588,-0.123627782907561
"142","Ásia","2000-10-01",0,1,0,0,8921,0.0340038803226795
"143","Ásia","2000-11-01",0,1,0,0,10298,0.160340009315324
"144","Ásia","2000-12-01",1,0,0,0,10575,0.031050330680417
"145","Ásia","2001-01-01",1,0,0,0,16295,0.555447659739755
"146","Ásia","2001-02-01",1,0,0,0,14888,-0.133049645390071
"147","Ásia","2001-03-01",0,0,1,0,13876,-0.062104940165695
"148","Ásia","2001-04-01",0,0,1,0,10730,-0.211311123052123
"149","Ásia","2001-05-01",0,0,1,0,9240,-0.107379648313635
"150","Ásia","2001-06-01",0,0,0,1,9450,0.0195712954333644
"151","Ásia","2001-07-01",0,0,0,1,11575,0.229978354978355
"152","Ásia","2001-08-01",0,0,0,1,10422,-0.122010582010582
"153","Ásia","2001-09-01",0,1,0,0,7982,-0.210799136069114
"154","Ásia","2001-10-01",0,1,0,0,7840,-0.0136250239877183
"155","Ásia","2001-11-01",0,1,0,0,8321,0.0602605863192182
"156","Ásia","2001-12-01",1,0,0,0,9467,0.146173469387755
"157","Ásia","2002-01-01",1,0,0,0,14118,0.558947241918039
"158","Ásia","2002-02-01",1,0,0,0,10511,-0.381007710996092
"159","Ásia","2002-03-01",0,0,1,0,9225,-0.0910893894319309
"160","Ásia","2002-04-01",0,0,1,0,7055,-0.206450385310627
"161","Ásia","2002-05-01",0,0,1,0,7555,0.0542005420054201
"162","Ásia","2002-06-01",0,0,0,1,8114,0.0792345854004252
"163","Ásia","2002-07-01",0,0,0,1,9683,0.207677035076109
"164","Ásia","2002-08-01",0,0,0,1,9151,-0.0655656889327089
"165","Ásia","2002-09-01",0,1,0,0,8419,-0.0755964060724982
"166","Ásia","2002-10-01",0,1,0,0,8672,0.0276472516664845
"167","Ásia","2002-11-01",0,1,0,0,8390,-0.0334956645682385
"168","Ásia","2002-12-01",1,0,0,0,11019,0.303159594095941
"169","Ásia","2003-01-01",1,0,0,0,16926,0.704052443384982
"170","Ásia","2003-02-01",1,0,0,0,18034,0.100553589254923
"171","Ásia","2003-03-01",0,0,1,0,12727,-0.313541297412265
"172","Ásia","2003-04-01",0,0,1,0,8975,-0.208051458356438
"173","Ásia","2003-05-01",0,0,1,0,10839,0.146460281291742
"174","Ásia","2003-06-01",0,0,0,1,9255,-0.176490250696379
"175","Ásia","2003-07-01",0,0,0,1,7313,-0.179167819909586
"176","Ásia","2003-08-01",0,0,0,1,11106,0.409832522960562
"177","Ásia","2003-09-01",0,1,0,0,11637,0.0726104198003555
"178","Ásia","2003-10-01",0,1,0,0,9829,-0.162794885647398
"179","Ásia","2003-11-01",0,1,0,0,7971,-0.159663143421844
"180","Ásia","2003-12-01",1,0,0,0,8608,0.0648082205717774
"181","Ásia","2004-01-01",1,0,0,0,18172,1.19984945427174
"182","Ásia","2004-02-01",1,0,0,0,23185,0.582365241635688
"183","Ásia","2004-03-01",0,0,1,0,14613,-0.471714725952014
"184","Ásia","2004-04-01",0,0,1,0,10520,-0.17653655380634
"185","Ásia","2004-05-01",0,0,1,0,12269,0.11968794908643
"186","Ásia","2004-06-01",0,0,0,1,12279,0.000950570342205323
"187","Ásia","2004-07-01",0,0,0,1,10834,-0.117776509903008
"188","Ásia","2004-08-01",0,0,0,1,14268,0.279664467790537
"189","Ásia","2004-09-01",0,1,0,0,14174,-0.00867638914528337
"190","Ásia","2004-10-01",0,1,0,0,12299,-0.131412952060555
"191","Ásia","2004-11-01",0,1,0,0,11259,-0.0733737829829265
"192","Ásia","2004-12-01",1,0,0,0,10920,-0.0275632165216684
"193","Ásia","2005-01-01",1,0,0,0,19714,0.781064037658762
"194","Ásia","2005-02-01",1,0,0,0,22803,0.282875457875458
"195","Ásia","2005-03-01",0,0,1,0,15051,-0.393223090189713
"196","Ásia","2005-04-01",0,0,1,0,12215,-0.124369600491163
"197","Ásia","2005-05-01",0,0,1,0,14078,0.123779150886984
"198","Ásia","2005-06-01",0,0,0,1,14941,0.0706508391322145
"199","Ásia","2005-07-01",0,0,0,1,15397,0.0323909646256571
"200","Ásia","2005-08-01",0,0,0,1,17807,0.161301117729737
"201","Ásia","2005-09-01",0,1,0,0,15478,-0.151263233097357
"202","Ásia","2005-10-01",0,1,0,0,12449,-0.17010164542034
"203","Ásia","2005-11-01",0,1,0,0,14369,0.124047034500581
"204","Ásia","2005-12-01",1,0,0,0,12194,-0.174712828339626
"205","Ásia","2006-01-01",1,0,0,0,24830,0.879393138005428
"206","Ásia","2006-02-01",1,0,0,0,24807,-0.00188617352796457
"207","Ásia","2006-03-01",0,0,1,0,22064,-0.110471204188482
"208","Ásia","2006-04-01",0,0,1,0,22574,0.0205587132664167
"209","Ásia","2006-05-01",0,0,1,0,18307,-0.193391950688905
"210","Ásia","2006-06-01",0,0,0,1,17090,-0.0539115796934526
"211","Ásia","2006-07-01",0,0,0,1,16624,-0.0254547440869613
"212","Ásia","2006-08-01",0,0,0,1,16857,0.0136337039204213
"213","Ásia","2006-09-01",0,1,0,0,15965,-0.0536573628488932
"214","Ásia","2006-10-01",0,1,0,0,14139,-0.108322951889423
"215","Ásia","2006-11-01",0,1,0,0,16861,0.170497964296899
"216","Ásia","2006-12-01",1,0,0,0,21500,0.328099582714478
"217","Ásia","2007-01-01",1,0,0,0,25619,0.24429156040567
"218","Ásia","2007-02-01",1,0,0,0,24724,-0.0416279069767442
"219","Ásia","2007-03-01",0,0,1,0,19872,-0.189390686599789
"220","Ásia","2007-04-01",0,0,1,0,19909,0.00149652159844685
"221","Ásia","2007-05-01",0,0,1,0,17129,-0.139895330112721
"222","Ásia","2007-06-01",0,0,0,1,15235,-0.09513285448792
"223","Ásia","2007-07-01",0,0,0,1,17383,0.125401366104268
"224","Ásia","2007-08-01",0,0,0,1,15961,-0.0933377092221858
"225","Ásia","2007-09-01",0,1,0,0,19718,0.216130702410401
"226","Ásia","2007-10-01",0,1,0,0,14657,-0.317085395651902
"227","Ásia","2007-11-01",0,1,0,0,17044,0.121056902322751
"228","Ásia","2007-12-01",1,0,0,0,17010,-0.00231971071842805
"229","Ásia","2008-01-01",1,0,0,0,24532,0.441328326683877
"230","Ásia","2008-02-01",1,0,0,0,24724,0.0112874779541446
"231","Ásia","2008-03-01",0,0,1,0,26006,0.0522582749062449
"232","Ásia","2008-04-01",0,0,1,0,19610,-0.258696003882867
"233","Ásia","2008-05-01",0,0,1,0,19358,-0.00969007152195647
"234","Ásia","2008-06-01",0,0,0,1,22269,0.148444671086181
"235","Ásia","2008-07-01",0,0,0,1,23039,0.0397768364500465
"236","Ásia","2008-08-01",0,0,0,1,26740,0.166195159189905
"237","Ásia","2008-09-01",0,1,0,0,21577,-0.224098268154
"238","Ásia","2008-10-01",0,1,0,0,20564,-0.0378833208676141
"239","Ásia","2008-11-01",0,1,0,0,21277,0.0330444454743477
"240","Ásia","2008-12-01",1,0,0,0,16844,-0.215570900602996
"241","Ásia","2009-01-01",1,0,0,0,13634,-0.150867133524463
"242","Ásia","2009-02-01",1,0,0,0,16303,0.158454048919497
"243","Ásia","2009-03-01",0,0,1,0,21775,0.401349567258325
"244","Ásia","2009-04-01",0,0,1,0,15456,-0.38759737471631
"245","Ásia","2009-05-01",0,0,1,0,13379,-0.0953846153846154
"246","Ásia","2009-06-01",0,0,0,1,13734,0.0229684265010352
"247","Ásia","2009-07-01",0,0,0,1,13100,-0.0473876971373047
"248","Ásia","2009-08-01",0,0,0,1,17138,0.294014853647881
"249","Ásia","2009-09-01",0,1,0,0,18704,0.119541984732824
"250","Ásia","2009-10-01",0,1,0,0,17783,-0.0537402263974793
"251","Ásia","2009-11-01",0,1,0,0,19485,0.0909965782720274
"252","Ásia","2009-12-01",1,0,0,0,20359,0.0491480627565653
"253","Ásia","2010-01-01",1,0,0,0,17064,-0.169104439312291
"254","Ásia","2010-02-01",1,0,0,0,21875,0.236308266614274
"255","Ásia","2010-03-01",0,0,1,0,19137,-0.160454758556024
"256","Ásia","2010-04-01",0,0,1,0,15972,-0.144685714285714
"257","Ásia","2010-05-01",0,0,1,0,16441,0.0245074985629932
"258","Ásia","2010-06-01",0,0,0,1,15483,-0.0599799649386426
"259","Ásia","2010-07-01",0,0,0,1,16249,0.0465908399732376
"260","Ásia","2010-08-01",0,0,0,1,23165,0.446683459277918
"261","Ásia","2010-09-01",0,1,0,0,17634,-0.340390177857099
"262","Ásia","2010-10-01",0,1,0,0,15924,-0.0738182603064969
"263","Ásia","2010-11-01",0,1,0,0,18728,0.159011001474424
"264","Ásia","2010-12-01",1,0,0,0,22413,0.231411705601608
"265","Ásia","2011-01-01",1,0,0,0,18956,-0.184589918838103
"266","Ásia","2011-02-01",1,0,0,0,23274,0.192656047829385
"267","Ásia","2011-03-01",0,0,1,0,29487,0.327759020890483
"268","Ásia","2011-04-01",0,0,1,0,21673,-0.335739451748732
"269","Ásia","2011-05-01",0,0,1,0,25182,0.119001593922746
"270","Ásia","2011-06-01",0,0,0,1,20192,-0.230240391270244
"271","Ásia","2011-07-01",0,0,0,1,21825,0.0648479072353268
"272","Ásia","2011-08-01",0,0,0,1,26356,0.224395800316957
"273","Ásia","2011-09-01",0,1,0,0,22711,-0.167010309278351
"274","Ásia","2011-10-01",0,1,0,0,23280,0.0215890119896798
"275","Ásia","2011-11-01",0,1,0,0,24734,0.0640218396371802
"276","Ásia","2011-12-01",1,0,0,0,21491,-0.13930412371134
"277","Ásia","2012-01-01",1,0,0,0,21185,-0.0123716341877577
"278","Ásia","2012-02-01",1,0,0,0,23531,0.109161974780141
"279","Ásia","2012-03-01",0,0,1,0,28154,0.218220438989851
"280","Ásia","2012-04-01",0,0,1,0,23587,-0.194084399303047
"281","Ásia","2012-05-01",0,0,1,0,25299,0.0608084108830006
"282","Ásia","2012-06-01",0,0,0,1,27969,0.113197948022216
"283","Ásia","2012-07-01",0,0,0,1,23797,-0.164907703861813
"284","Ásia","2012-08-01",0,0,0,1,29264,0.1954664092388
"285","Ásia","2012-09-01",0,1,0,0,23514,-0.241627095852418
"286","Ásia","2012-10-01",0,1,0,0,24006,0.0168124658283215
"287","Ásia","2012-11-01",0,1,0,0,25917,0.0812707323296759
"288","Ásia","2012-12-01",1,0,0,0,20809,-0.212780138298759
"289","Ásia","2013-01-01",1,0,0,0,22909,0.0810278967473087
"290","Ásia","2013-02-01",1,0,0,0,29016,0.2934787832188
"291","Ásia","2013-03-01",0,0,1,0,29193,0.00772622113579816
"292","Ásia","2013-04-01",0,0,1,0,25205,-0.13744141163496
"293","Ásia","2013-05-01",0,0,1,0,25374,0.00578905902099818
"294","Ásia","2013-06-01",0,0,0,1,23708,-0.0660979964292799
"295","Ásia","2013-07-01",0,0,0,1,25884,0.0857570741704107
"296","Ásia","2013-08-01",0,0,0,1,28541,0.112071874472752
"297","Ásia","2013-09-01",0,1,0,0,17185,-0.438726626487405
"298","Ásia","2013-10-01",0,1,0,0,26636,0.331137661609614
"299","Ásia","2013-11-01",0,1,0,0,24830,-0.105091649694501
"300","Ásia","2013-12-01",1,0,0,0,22517,-0.0868373629674125
"301","Ásia","2014-01-01",1,0,0,0,18812,-0.149214659685864
"302","Ásia","2014-02-01",1,0,0,0,25535,0.298574410445441
"303","Ásia","2014-03-01",0,0,1,0,21998,-0.188018286200298
"304","Ásia","2014-04-01",0,0,1,0,22337,0.013275895829254
"305","Ásia","2014-05-01",0,0,1,0,26215,0.176288753523048
"306","Ásia","2014-06-01",0,0,0,1,55483,1.31029234006357
"307","Ásia","2014-07-01",0,0,0,1,34550,-0.798512302117109
"308","Ásia","2014-08-01",0,0,0,1,26021,-0.153722761927077
"309","Ásia","2014-09-01",0,1,0,0,22544,-0.100636758321274
"310","Ásia","2014-10-01",0,1,0,0,21488,-0.0405826063564044
"311","Ásia","2014-11-01",0,1,0,0,23108,0.0718594748048261
"312","Ásia","2014-12-01",1,0,0,0,34494,0.52987714072971
"313","Ásia","2015-01-01",1,0,0,0,16554,-0.776354509260862
"314","Ásia","2015-02-01",1,0,0,0,30214,0.396010900446454
"315","Ásia","2015-03-01",0,0,1,0,30695,0.029056421408723
"316","Ásia","2015-04-01",0,0,1,0,25743,-0.163897530945919
"317","Ásia","2015-05-01",0,0,1,0,25996,0.00824238475321714
"318","Ásia","2015-06-01",0,0,0,1,27691,0.0658431418249621
"319","Ásia","2015-07-01",0,0,0,1,24440,-0.125057701184798
"320","Ásia","2015-08-01",0,0,0,1,23305,-0.0409880466577588
"321","Ásia","2015-09-01",0,1,0,0,16760,-0.267798690671031
"322","Ásia","2015-10-01",0,1,0,0,25075,0.356790388328685
"323","Ásia","2015-11-01",0,1,0,0,27688,0.15590692124105
"324","Ásia","2015-12-01",1,0,0,0,25109,-0.102851445663011
"325","Ásia","2016-01-01",1,0,0,0,25331,0.00801791389771742
"326","Ásia","2016-02-01",1,0,0,0,31676,0.252698235692381
"327","Ásia","2016-03-01",0,0,1,0,25113,-0.259089652994355
"328","Ásia","2016-04-01",0,0,1,0,21667,-0.10878898850865
"329","Ásia","2016-05-01",0,0,1,0,20780,-0.0353203520089197
"330","Ásia","2016-06-01",0,0,0,1,20137,-0.0296764665158998
"331","Ásia","2016-07-01",0,0,0,1,30172,0.482916265640038
"332","Ásia","2016-08-01",0,0,0,1,43223,0.648110443462283
"333","Ásia","2016-09-01",0,1,0,0,26444,-0.556111626673737
"334","Ásia","2016-10-01",0,1,0,0,20868,-0.129005390648497
"335","Ásia","2016-11-01",0,1,0,0,19755,-0.0420889426713054
"336","Ásia","2016-12-01",1,0,0,0,19620,-0.00646923519263945
