"","Continente","mes_ano","verao","primavera","outono","inverno","Chegadas","percent"
"48","Europa",1992-12-01,1,0,0,0,41237,0.302729334480332
"49","Europa",1993-01-01,1,0,0,0,26598,-0.437050306015823
"50","Europa",1993-02-01,1,0,0,0,32394,0.140553386521813
"51","Europa",1993-03-01,0,0,1,0,30492,-0.0715091360252651
"52","Europa",1993-04-01,0,0,1,0,20546,-0.307032166450577
"53","Europa",1993-05-01,0,0,1,0,15293,-0.172274695001968
"54","Europa",1993-06-01,0,0,0,1,12671,-0.127616080989
"55","Europa",1993-07-01,0,0,0,1,15923,0.212646308768718
"56","Europa",1993-08-01,0,0,0,1,26488,0.833793702154526
"57","Europa",1993-09-01,0,1,0,0,19422,-0.443760597877284
"58","Europa",1993-10-01,0,1,0,0,29267,0.371677740863787
"59","Europa",1993-11-01,0,1,0,0,27207,-0.106065286788178
"60","Europa",1993-12-01,1,0,0,0,33880,0.228004236853794
"61","Europa",1994-01-01,1,0,0,0,36272,0.0879185503730658
"62","Europa",1994-02-01,1,0,0,0,35306,-0.0285123966942149
"63","Europa",1994-03-01,0,0,1,0,44221,0.245781870313189
"64","Europa",1994-04-01,0,0,1,0,31850,-0.350393700787402
"65","Europa",1994-05-01,0,0,1,0,24157,-0.173967119694263
"66","Europa",1994-06-01,0,0,0,1,23394,-0.023956043956044
"67","Europa",1994-07-01,0,0,0,1,32654,0.38332574409074
"68","Europa",1994-08-01,0,0,0,1,31348,-0.0558262802427973
"69","Europa",1994-09-01,0,1,0,0,25166,-0.189318307098671
"70","Europa",1994-10-01,0,1,0,0,37713,0.400248819701416
"71","Europa",1994-11-01,0,1,0,0,42783,0.201462290391798
"72","Europa",1994-12-01,1,0,0,0,43109,0.0086442340837377
"73","Europa",1995-01-01,1,0,0,0,48257,0.120328167730173
"74","Europa",1995-02-01,1,0,0,0,46708,-0.0359321719362546
"75","Europa",1995-03-01,0,0,1,0,51787,0.105248979422674
"76","Europa",1995-04-01,0,0,1,0,38687,-0.28046587308384
"77","Europa",1995-05-01,0,0,1,0,32230,-0.124683800953907
"78","Europa",1995-06-01,0,0,0,1,28399,-0.0990255124460413
"79","Europa",1995-07-01,0,0,0,1,37385,0.278808563450202
"80","Europa",1995-08-01,0,0,0,1,40362,0.104827634775872
"81","Europa",1995-09-01,0,1,0,0,30318,-0.268663902634747
"82","Europa",1995-10-01,0,1,0,0,45793,0.383405183093008
"83","Europa",1995-11-01,0,1,0,0,53487,0.253776634342635
"84","Europa",1995-12-01,1,0,0,0,55740,0.0491996593365798
"85","Europa",1996-01-01,1,0,0,0,62777,0.131564679267859
"86","Europa",1996-02-01,1,0,0,0,63842,0.0191065662002153
"87","Europa",1996-03-01,0,0,1,0,77730,0.221227519632987
"88","Europa",1996-04-01,0,0,1,0,45727,-0.501284420914132
"89","Europa",1996-05-01,0,0,1,0,30549,-0.195265663193104
"90","Europa",1996-06-01,0,0,0,1,45835,0.334288276073217
"91","Europa",1996-07-01,0,0,0,1,59719,0.454482961799077
"92","Europa",1996-08-01,0,0,0,1,63409,0.0805061634122396
"93","Europa",1996-09-01,0,1,0,0,52355,-0.185100219360672
"94","Europa",1996-10-01,0,1,0,0,61371,0.14218801747386
"95","Europa",1996-11-01,0,1,0,0,49612,-0.224601279724955
"96","Europa",1996-12-01,1,0,0,0,58226,0.140359453161917
"97","Europa",1997-01-01,1,0,0,0,65626,0.149157461904378
"98","Europa",1997-02-01,1,0,0,0,62212,-0.0586336001099165
"99","Europa",1997-03-01,0,0,1,0,69787,0.115426812543809
"100","Europa",1997-04-01,0,0,1,0,51684,-0.290988876744037
"101","Europa",1997-05-01,0,0,1,0,42567,-0.130640377147606
"102","Europa",1997-06-01,0,0,0,1,43570,0.0194063926940639
"103","Europa",1997-07-01,0,0,0,1,53293,0.228416378885052
"104","Europa",1997-08-01,0,0,0,1,59146,0.134335551985311
"105","Europa",1997-09-01,0,1,0,0,48094,-0.207381832510836
"106","Europa",1997-10-01,0,1,0,0,57451,0.15820173807189
"107","Europa",1997-11-01,0,1,0,0,71820,0.29876907722377
"108","Europa",1997-12-01,1,0,0,0,76434,0.0803119179822806
"109","Europa",1998-01-01,1,0,0,0,135585,0.82360066833751
"110","Europa",1998-02-01,1,0,0,0,124829,-0.140722715022111
"111","Europa",1998-03-01,0,0,1,0,114296,-0.0776855846885717
"112","Europa",1998-04-01,0,0,1,0,84335,-0.240016342356343
"113","Europa",1998-05-01,0,0,1,0,75369,-0.0784454399104081
"114","Europa",1998-06-01,0,0,0,1,79379,0.0475484674215925
"115","Europa",1998-07-01,0,0,0,1,89965,0.140455624991707
"116","Europa",1998-08-01,0,0,0,1,88264,-0.0214288413812217
"117","Europa",1998-09-01,0,1,0,0,77580,-0.118757294503418
"118","Europa",1998-10-01,0,1,0,0,82888,0.0601377685126439
"119","Europa",1998-11-01,0,1,0,0,93263,0.133732920855891
"120","Europa",1998-12-01,1,0,0,0,98792,0.0667044686806293
"121","Europa",1999-01-01,1,0,0,0,144185,0.486720349978019
"122","Europa",1999-02-01,1,0,0,0,132505,-0.118228196615111
"123","Europa",1999-03-01,0,0,1,0,122864,-0.0668654853140063
"124","Europa",1999-04-01,0,0,1,0,91257,-0.238534394928493
"125","Europa",1999-05-01,0,0,1,0,81400,-0.0802269175673916
"126","Europa",1999-06-01,0,0,0,1,85307,0.0428131540594146
"127","Europa",1999-07-01,0,0,0,1,96823,0.141474201474201
"128","Europa",1999-08-01,0,0,0,1,95274,-0.0181579471790123
"129","Europa",1999-09-01,0,1,0,0,83372,-0.122925337987875
"130","Europa",1999-10-01,0,1,0,0,88734,0.0562797825219892
"131","Europa",1999-11-01,0,1,0,0,99986,0.134961377920645
"132","Europa",1999-12-01,1,0,0,0,106130,0.0692406518358239
"133","Europa",2000-01-01,1,0,0,0,154461,0.483377672874202
"134","Europa",2000-02-01,1,0,0,0,141505,-0.122076698388768
"135","Europa",2000-03-01,0,0,1,0,131148,-0.0670525245854941
"136","Europa",2000-04-01,0,0,1,0,97164,-0.240161125048585
"137","Europa",2000-05-01,0,0,1,0,86608,-0.080489218287736
"138","Europa",2000-06-01,0,0,0,1,89503,0.0297949857972088
"139","Europa",2000-07-01,0,0,0,1,102343,0.148254202845003
"140","Europa",2000-08-01,0,0,0,1,101671,-0.00750812821916584
"141","Europa",2000-09-01,0,1,0,0,88718,-0.126564591618381
"142","Europa",2000-10-01,0,1,0,0,93862,0.0505945648218273
"143","Europa",2000-11-01,0,1,0,0,106089,0.137818706463175
"144","Europa",2000-12-01,1,0,0,0,112602,0.0693891031514351
"145","Europa",2001-01-01,1,0,0,0,178589,0.621996625474837
"146","Europa",2001-02-01,1,0,0,0,166593,-0.106534519813147
"147","Europa",2001-03-01,0,0,1,0,158392,-0.0459210813655936
"148","Europa",2001-04-01,0,0,1,0,117902,-0.243047426962718
"149","Europa",2001-05-01,0,0,1,0,99297,-0.117461740491944
"150","Europa",2001-06-01,0,0,0,1,99984,0.0058268731658496
"151","Europa",2001-07-01,0,0,0,1,127482,0.276926795371461
"152","Europa",2001-08-01,0,0,0,1,112896,-0.145883341334614
"153","Europa",2001-09-01,0,1,0,0,89424,-0.184120111074505
"154","Europa",2001-10-01,0,1,0,0,86813,-0.0231274801587302
"155","Europa",2001-11-01,0,1,0,0,90720,0.0436907317945965
"156","Europa",2001-12-01,1,0,0,0,102632,0.13721447248684
"157","Europa",2002-01-01,1,0,0,0,154183,0.568242945326279
"158","Europa",2002-02-01,1,0,0,0,125498,-0.279493725153948
"159","Europa",2002-03-01,0,0,1,0,114221,-0.0731403591835676
"160","Europa",2002-04-01,0,0,1,0,89612,-0.19609077435497
"161","Europa",2002-05-01,0,0,1,0,95590,0.0523371359032052
"162","Europa",2002-06-01,0,0,0,1,104056,0.0944739543811097
"163","Europa",2002-07-01,0,0,0,1,126067,0.230264672036824
"164","Europa",2002-08-01,0,0,0,1,119895,-0.0593142154224648
"165","Europa",2002-09-01,0,1,0,0,107859,-0.0954730421125275
"166","Europa",2002-10-01,0,1,0,0,111310,0.0287835189123817
"167","Europa",2002-11-01,0,1,0,0,109176,-0.0197850897931559
"168","Europa",2002-12-01,1,0,0,0,136711,0.247372203755278
"169","Europa",2003-01-01,1,0,0,0,179691,0.393676265845973
"170","Europa",2003-02-01,1,0,0,0,168758,-0.0799716189626292
"171","Europa",2003-03-01,0,0,1,0,151159,-0.0979403531618167
"172","Europa",2003-04-01,0,0,1,0,116598,-0.204796217068228
"173","Europa",2003-05-01,0,0,1,0,101005,-0.103156279149769
"174","Europa",2003-06-01,0,0,0,1,89710,-0.0968713013945351
"175","Europa",2003-07-01,0,0,0,1,88485,-0.0121281124696797
"176","Europa",2003-08-01,0,0,0,1,102611,0.157462936127522
"177","Europa",2003-09-01,0,1,0,0,111137,0.096355314460078
"178","Europa",2003-10-01,0,1,0,0,143721,0.317548800810829
"179","Europa",2003-11-01,0,1,0,0,116422,-0.245633767332212
"180","Europa",2003-12-01,1,0,0,0,153397,0.257269292587722
"181","Europa",2004-01-01,1,0,0,0,186197,0.281733692944632
"182","Europa",2004-02-01,1,0,0,0,182935,-0.0212650834110185
"183","Europa",2004-03-01,0,0,1,0,170460,-0.0669989312394937
"184","Europa",2004-04-01,0,0,1,0,152010,-0.100855495121218
"185","Europa",2004-05-01,0,0,1,0,115366,-0.214971254253197
"186","Europa",2004-06-01,0,0,0,1,108620,-0.0443786592987303
"187","Europa",2004-07-01,0,0,0,1,128288,0.170483504672087
"188","Europa",2004-08-01,0,0,0,1,148069,0.182111949917142
"189","Europa",2004-09-01,0,1,0,0,131437,-0.129645796956847
"190","Europa",2004-10-01,0,1,0,0,167981,0.246803854959512
"191","Europa",2004-11-01,0,1,0,0,155352,-0.0960840554790508
"192","Europa",2004-12-01,1,0,0,0,187449,0.191075181121674
"193","Europa",2005-01-01,1,0,0,0,217426,0.192961789999485
"194","Europa",2005-02-01,1,0,0,0,201907,-0.0827905190211738
"195","Europa",2005-03-01,0,0,1,0,185118,-0.0772170761546457
"196","Europa",2005-04-01,0,0,1,0,155305,-0.147657089650185
"197","Europa",2005-05-01,0,0,1,0,133118,-0.119853282770989
"198","Europa",2005-06-01,0,0,0,1,134506,0.00893725250313899
"199","Europa",2005-07-01,0,0,0,1,178703,0.332013702128938
"200","Europa",2005-08-01,0,0,0,1,168639,-0.074821941028653
"201","Europa",2005-09-01,0,1,0,0,140939,-0.155005791732651
"202","Europa",2005-10-01,0,1,0,0,174274,0.197670764176733
"203","Europa",2005-11-01,0,1,0,0,179740,0.0387827357934993
"204","Europa",2005-12-01,1,0,0,0,199546,0.113648622284449
"205","Europa",2006-01-01,1,0,0,0,223831,0.135111828196284
"206","Europa",2006-02-01,1,0,0,0,204062,-0.0990698886472292
"207","Europa",2006-03-01,0,0,1,0,177162,-0.120179957199852
"208","Europa",2006-04-01,0,0,1,0,163155,-0.0686409032548931
"209","Europa",2006-05-01,0,0,1,0,131378,-0.179366907124553
"210","Europa",2006-06-01,0,0,0,1,116632,-0.0903803131991051
"211","Europa",2006-07-01,0,0,0,1,134784,0.13816620743199
"212","Europa",2006-08-01,0,0,0,1,147031,0.105005487344811
"213","Europa",2006-09-01,0,1,0,0,123356,-0.175651412630579
"214","Europa",2006-10-01,0,1,0,0,155899,0.221334276445103
"215","Europa",2006-11-01,0,1,0,0,178129,0.180210123544862
"216","Europa",2006-12-01,1,0,0,0,196109,0.115331079737522
"217","Europa",2007-01-01,1,0,0,0,214821,0.105047465600772
"218","Europa",2007-02-01,1,0,0,0,187631,-0.138647384872698
"219","Europa",2007-03-01,0,0,1,0,169824,-0.0828922684467533
"220","Europa",2007-04-01,0,0,1,0,156287,-0.0721469266805592
"221","Europa",2007-05-01,0,0,1,0,106867,-0.291007160354249
"222","Europa",2007-06-01,0,0,0,1,116645,0.0625643847536903
"223","Europa",2007-07-01,0,0,0,1,168311,0.483460750278383
"224","Europa",2007-08-01,0,0,0,1,141639,-0.228659608212954
"225","Europa",2007-09-01,0,1,0,0,130819,-0.0642857567241594
"226","Europa",2007-10-01,0,1,0,0,149547,0.132223469524637
"227","Europa",2007-11-01,0,1,0,0,168654,0.146056765454559
"228","Europa",2007-12-01,1,0,0,0,191036,0.149665322607608
"229","Europa",2008-01-01,1,0,0,0,201206,0.0603009712191825
"230","Europa",2008-02-01,1,0,0,0,185724,-0.0810423166314203
"231","Europa",2008-03-01,0,0,1,0,184696,-0.00510919157480393
"232","Europa",2008-04-01,0,0,1,0,123543,-0.329268161357714
"233","Europa",2008-05-01,0,0,1,0,98864,-0.133619569454671
"234","Europa",2008-06-01,0,0,0,1,103213,0.0352023182211861
"235","Europa",2008-07-01,0,0,0,1,150510,0.478404677132222
"236","Europa",2008-08-01,0,0,0,1,154015,0.0339589005260965
"237","Europa",2008-09-01,0,1,0,0,113971,-0.266055411600558
"238","Europa",2008-10-01,0,1,0,0,133227,0.125026783105542
"239","Europa",2008-11-01,0,1,0,0,156516,0.204341455282484
"240","Europa",2008-12-01,1,0,0,0,170848,0.107575791693876
"241","Europa",2009-01-01,1,0,0,0,191309,0.130727848910016
"242","Europa",2009-02-01,1,0,0,0,146923,-0.259798183180371
"243","Europa",2009-03-01,0,0,1,0,174828,0.145863498319473
"244","Europa",2009-04-01,0,0,1,0,139942,-0.237444103373876
"245","Europa",2009-05-01,0,0,1,0,96975,-0.245767268400943
"246","Europa",2009-06-01,0,0,0,1,80690,-0.116369638850381
"247","Europa",2009-07-01,0,0,0,1,98104,0.179572054653261
"248","Europa",2009-08-01,0,0,0,1,142227,0.546821167430908
"249","Europa",2009-09-01,0,1,0,0,105701,-0.372319171491478
"250","Europa",2009-10-01,0,1,0,0,129637,0.168294346361802
"251","Europa",2009-11-01,0,1,0,0,163497,0.320337555936084
"252","Europa",2009-12-01,1,0,0,0,142832,-0.159406650878993
"253","Europa",2010-01-01,1,0,0,0,150137,0.0446797188939247
"254","Europa",2010-02-01,1,0,0,0,153856,0.0260375826145402
"255","Europa",2010-03-01,0,0,1,0,166647,0.0851955214237663
"256","Europa",2010-04-01,0,0,1,0,102256,-0.418514715058236
"257","Europa",2010-05-01,0,0,1,0,87254,-0.090022622669475
"258","Europa",2010-06-01,0,0,0,1,89687,0.0237932248474417
"259","Europa",2010-07-01,0,0,0,1,118427,0.329383180140739
"260","Europa",2010-08-01,0,0,0,1,130608,0.13581678504131
"261","Europa",2010-09-01,0,1,0,0,111060,-0.165063710133669
"262","Europa",2010-10-01,0,1,0,0,136357,0.193686451059659
"263","Europa",2010-11-01,0,1,0,0,177250,0.368206374932469
"264","Europa",2010-12-01,1,0,0,0,191325,0.103221690122253
"265","Europa",2011-01-01,1,0,0,0,139462,-0.29259802538787
"266","Europa",2011-02-01,1,0,0,0,152879,0.0701267476806481
"267","Europa",2011-03-01,0,0,1,0,151044,-0.0131577060417892
"268","Europa",2011-04-01,0,0,1,0,138390,-0.0827713420417454
"269","Europa",2011-05-01,0,0,1,0,100686,-0.249622626519425
"270","Europa",2011-06-01,0,0,0,1,92742,-0.0574029915456319
"271","Europa",2011-07-01,0,0,0,1,115390,0.224936932642075
"272","Europa",2011-08-01,0,0,0,1,124299,0.0960621940436911
"273","Europa",2011-09-01,0,1,0,0,99608,-0.213978680994887
"274","Europa",2011-10-01,0,1,0,0,135014,0.284845413076533
"275","Europa",2011-11-01,0,1,0,0,180094,0.452574090434503
"276","Europa",2011-12-01,1,0,0,0,191575,0.0850356259350882
"277","Europa",2012-01-01,1,0,0,0,154494,-0.205898031028241
"278","Europa",2012-02-01,1,0,0,0,144033,-0.0546052459872113
"279","Europa",2012-03-01,0,0,1,0,173003,0.187515372765285
"280","Europa",2012-04-01,0,0,1,0,119999,-0.367999000229114
"281","Europa",2012-05-01,0,0,1,0,98536,-0.124061432460709
"282","Europa",2012-06-01,0,0,0,1,105108,0.0547671230593588
"283","Europa",2012-07-01,0,0,0,1,122689,0.178422099537225
"284","Europa",2012-08-01,0,0,0,1,125636,0.0280378277581155
"285","Europa",2012-09-01,0,1,0,0,111858,-0.112300206212456
"286","Europa",2012-10-01,0,1,0,0,140109,0.224863892514884
"287","Europa",2012-11-01,0,1,0,0,164581,0.218777378461979
"288","Europa",2012-12-01,1,0,0,0,192159,0.196832466151354
"289","Europa",2013-01-01,1,0,0,0,143103,-0.298065997897692
"290","Europa",2013-02-01,1,0,0,0,153237,0.0527375766943
"291","Europa",2013-03-01,0,0,1,0,174753,0.150353242070397
"292","Europa",2013-04-01,0,0,1,0,126145,-0.317207985016674
"293","Europa",2013-05-01,0,0,1,0,100329,-0.147728508237341
"294","Europa",2013-06-01,0,0,0,1,101699,0.0108605176582504
"295","Europa",2013-07-01,0,0,0,1,147901,0.460504938751508
"296","Europa",2013-08-01,0,0,0,1,125906,-0.216275479601569
"297","Europa",2013-09-01,0,1,0,0,77165,-0.329551524330464
"298","Europa",2013-10-01,0,1,0,0,141834,0.513629215446444
"299","Europa",2013-11-01,0,1,0,0,161525,0.255180457461284
"300","Europa",2013-12-01,1,0,0,0,182972,0.151211980202208
"301","Europa",2014-01-01,1,0,0,0,128279,-0.338603931279988
"302","Europa",2014-02-01,1,0,0,0,156961,0.156756224996174
"303","Europa",2014-03-01,0,0,1,0,107965,-0.381948721146875
"304","Europa",2014-04-01,0,0,1,0,127776,0.126216066411402
"305","Europa",2014-05-01,0,0,1,0,106507,-0.196999027462604
"306","Europa",2014-06-01,0,0,0,1,240887,1.05168419734535
"307","Europa",2014-07-01,0,0,0,1,151976,-0.834790201582995
"308","Europa",2014-08-01,0,0,0,1,131048,-0.0868789100283535
"309","Europa",2014-09-01,0,1,0,0,107139,-0.157320892772543
"310","Europa",2014-10-01,0,1,0,0,139528,0.247153714669434
"311","Europa",2014-11-01,0,1,0,0,169229,0.27721931322861
"312","Europa",2014-12-01,1,0,0,0,280539,0.797761022877129
"313","Europa",2015-01-01,1,0,0,0,114973,-0.978354773708998
"314","Europa",2015-02-01,1,0,0,0,150075,0.125123423124771
"315","Europa",2015-03-01,0,0,1,0,163862,0.119915110504205
"316","Europa",2015-04-01,0,0,1,0,124775,-0.260449775112444
"317","Europa",2015-05-01,0,0,1,0,103479,-0.129963017661203
"318","Europa",2015-06-01,0,0,0,1,101596,-0.0150911640953717
"319","Europa",2015-07-01,0,0,0,1,132240,0.296137380531316
"320","Europa",2015-08-01,0,0,0,1,119828,-0.122170164179692
"321","Europa",2015-09-01,0,1,0,0,67103,-0.398706896551724
"322","Europa",2015-10-01,0,1,0,0,151172,0.701580598858364
"323","Europa",2015-11-01,0,1,0,0,187720,0.544655231509769
"324","Europa",2015-12-01,1,0,0,0,214691,0.17841266901278
"325","Europa",2016-01-01,1,0,0,0,152224,-0.332766886852759
"326","Europa",2016-02-01,1,0,0,0,161467,0.0430525732331584
"327","Europa",2016-03-01,0,0,1,0,154192,-0.0477914126550347
"328","Europa",2016-04-01,0,0,1,0,119862,-0.21261310360631
"329","Europa",2016-05-01,0,0,1,0,91708,-0.182590536474006
"330","Europa",2016-06-01,0,0,0,1,87743,-0.0330797083312476
"331","Europa",2016-07-01,0,0,0,1,132225,0.485039473110307
"332","Europa",2016-08-01,0,0,0,1,170304,0.433983337702153
"333","Europa",2016-09-01,0,1,0,0,108142,-0.470122896577803
"334","Europa",2016-10-01,0,1,0,0,128354,0.118681886508831
"335","Europa",2016-11-01,0,1,0,0,140131,0.108903108875368
"336","Europa",2016-12-01,1,0,0,0,160143,0.155912554341898
