"","Continente","mes_ano","verao","primavera","outono","inverno","Chegadas","percent"
"34","África","1991-10-01",0,1,0,0,1925,8.44953489094137e-05
"35","África","1991-11-01",0,1,0,0,2056,4.10451245967401e-05
"36","África","1991-12-01",1,0,0,0,2469,9.50913572831815e-05
"37","África","1992-01-01",1,0,0,0,1872,-0.00013463318692006
"38","África","1992-02-01",1,0,0,0,1532,-8.11799541259621e-05
"39","África","1992-03-01",0,0,1,0,1852,0.000101331231252985
"40","África","1992-04-01",0,0,1,0,1771,-2.91917607201639e-05
"41","África","1992-05-01",0,0,1,0,2055,8.03085794532942e-05
"42","África","1992-06-01",0,0,0,1,2726,0.000159547987197144
"43","África","1992-07-01",0,0,0,1,1784,-0.000206314987404634
"44","África","1992-08-01",0,0,0,1,2023,4.61201482126892e-05
"45","África","1992-09-01",0,1,0,0,1555,-0.000147480948741262
"46","África","1992-10-01",0,1,0,0,1907,0.000100867909533902
"47","África","1992-11-01",0,1,0,0,2069,5.24334869100476e-05
"48","África","1992-12-01",1,0,0,0,2551,0.000109816486836009
"49","África","1993-01-01",1,0,0,0,2180,-7.59596724788189e-05
"50","África","1993-02-01",1,0,0,0,2029,-2.81386969648452e-05
"51","África","1993-03-01",0,0,1,0,1512,-0.000134912744535017
"52","África","1993-04-01",0,0,1,0,1127,-0.000144836886495664
"53","África","1993-05-01",0,0,1,0,1169,2.41993699949017e-05
"54","África","1993-06-01",0,0,0,1,1445,0.000188075101219578
"55","África","1993-07-01",0,0,0,1,1365,-4.87210375769654e-05
"56","África","1993-08-01",0,0,0,1,1472,5.22267070378968e-05
"57","África","1993-09-01",0,1,0,0,1546,3.59332819476525e-05
"58","África","1993-10-01",0,1,0,0,2121,0.000214821144984589
"59","África","1993-11-01",0,1,0,0,2055,-2.04474952356711e-05
"60","África","1993-12-01",1,0,0,0,2284,4.9812561926245e-05
"61","África","1994-01-01",1,0,0,0,1869,-9.75789602532055e-05
"62","África","1994-02-01",1,0,0,0,2012,3.2279213556947e-05
"63","África","1994-03-01",0,0,1,0,2352,8.35402770459538e-05
"64","África","1994-04-01",0,0,1,0,2480,2.6338235656317e-05
"65","África","1994-05-01",0,0,1,0,2706,3.70803442056572e-05
"66","África","1994-06-01",0,0,0,1,2316,-6.27540201765515e-05
"67","África","1994-07-01",0,0,0,1,1990,-5.60631637007936e-05
"68","África","1994-08-01",0,0,0,1,1840,-3.38381118806163e-05
"69","África","1994-09-01",0,1,0,0,1904,1.71815903257686e-05
"70","África","1994-10-01",0,1,0,0,1878,-7.47258455603368e-06
"71","África","1994-11-01",0,1,0,0,1844,-9.59572250612865e-06
"72","África","1994-12-01",1,0,0,0,2038,5.32650743696118e-05
"73","África","1995-01-01",1,0,0,0,1413,-0.000198619214261466
"74","África","1995-02-01",1,0,0,0,1235,-6.60667976557653e-05
"75","África","1995-03-01",0,0,1,0,2027,0.000350662347763568
"76","África","1995-04-01",0,0,1,0,1460,-0.000265684560121148
"77","África","1995-05-01",0,0,1,0,1270,-6.87812211394895e-05
"78","África","1995-06-01",0,0,0,1,1335,3.41879393025432e-05
"79","África","1995-07-01",0,0,0,1,1332,-1.77143286142948e-06
"80","África","1995-08-01",0,0,0,1,1746,0.000202731000224129
"81","África","1995-09-01",0,1,0,0,1245,-0.000253897843469024
"82","África","1995-10-01",0,1,0,0,1989,0.000268325584166761
"83","África","1995-11-01",0,1,0,0,1638,-0.000155948605976673
"84","África","1995-12-01",1,0,0,0,2243,0.000158038345956356
"85","África","1996-01-01",1,0,0,0,1901,-0.000100997675233076
"86","África","1996-02-01",1,0,0,0,2404,0.000104660701367218
"87","África","1996-03-01",0,0,1,0,2436,6.95598799299821e-06
"88","África","1996-04-01",0,0,1,0,1357,-0.000243378106903044
"89","África","1996-05-01",0,0,1,0,1324,-1.01062903686025e-05
"90","África","1996-06-01",0,0,0,1,1802,0.00022714790101056
"91","África","1996-07-01",0,0,0,1,1970,6.73235525405977e-05
"92","África","1996-08-01",0,0,0,1,2289,8.32860700446906e-05
"93","África","1996-09-01",0,1,0,0,2199,-2.03615885268049e-05
"94","África","1996-10-01",0,1,0,0,2094,-2.13746610416247e-05
"95","África","1996-11-01",0,1,0,0,1569,-0.000131258589675966
"96","África","1996-12-01",1,0,0,0,1842,7.66062388167239e-05
"97","África","1997-01-01",1,0,0,0,2178,0.000106791004893342
"98","África","1997-02-01",1,0,0,0,1952,-5.94747755265301e-05
"99","África","1997-03-01",0,0,1,0,2348,8.48068934687554e-05
"100","África","1997-04-01",0,0,1,0,2034,-7.35448792722753e-05
"101","África","1997-05-01",0,0,1,0,1624,-9.58739590659634e-05
"102","África","1997-06-01",0,0,0,1,1696,2.13275789725787e-05
"103","África","1997-07-01",0,0,0,1,1656,-1.46967250040908e-05
"104","África","1997-08-01",0,0,0,1,1937,9.24146983854897e-05
"105","África","1997-09-01",0,1,0,0,1992,1.69074726676015e-05
"106","África","1997-10-01",0,1,0,0,2102,2.77491550296093e-05
"107","África","1997-11-01",0,1,0,0,2257,3.57164786047382e-05
"108","África","1997-12-01",1,0,0,0,1971,-6.44602614961062e-05
"109","África","1998-01-01",1,0,0,0,4760,0.000390654249035333
"110","África","1998-02-01",1,0,0,0,4443,-3.49659281022619e-05
"111","África","1998-03-01",0,0,1,0,3986,-2.28028575973042e-05
"112","África","1998-04-01",0,0,1,0,2965,-6.6601663142227e-05
"113","África","1998-05-01",0,0,1,0,2692,-2.42329705637749e-05
"114","África","1998-06-01",0,0,0,1,2930,2.85726850747029e-05
"115","África","1998-07-01",0,0,0,1,3274,4.12370192867633e-05
"116","África","1998-08-01",0,0,0,1,3129,-1.54604144239579e-05
"117","África","1998-09-01",0,1,0,0,2825,-3.12171961173921e-05
"118","África","1998-10-01",0,1,0,0,3103,2.99971303508592e-05
"119","África","1998-11-01",0,1,0,0,3354,2.75342576760266e-05
"120","África","1998-12-01",1,0,0,0,3498,1.35474422157245e-05
"121","África","1999-01-01",1,0,0,0,4713,8.88888704070312e-05
"122","África","1999-02-01",1,0,0,0,4377,-2.11438221077287e-05
"123","África","1999-03-01",0,0,1,0,3999,-1.91638506989342e-05
"124","África","1999-04-01",0,0,1,0,3038,-6.27929919330821e-05
"125","África","1999-05-01",0,0,1,0,2760,-2.39981806562946e-05
"126","África","1999-06-01",0,0,0,1,2943,2.11319254517041e-05
"127","África","1999-07-01",0,0,0,1,3320,4.36722151003846e-05
"128","África","1999-08-01",0,0,0,1,3208,-1.1660582033343e-05
"129","África","1999-09-01",0,1,0,0,2882,-3.22780700081139e-05
"130","África","1999-10-01",0,1,0,0,3139,2.66271135543908e-05
"131","África","1999-11-01",0,1,0,0,3404,2.81217671239804e-05
"132","África","1999-12-01",1,0,0,0,3514,1.01318187492125e-05
"133","África","2000-01-01",1,0,0,0,3856,2.72841912407151e-05
"134","África","2000-02-01",1,0,0,0,3646,-1.59361697472476e-05
"135","África","2000-03-01",0,0,1,0,3375,-2.00299149201189e-05
"136","África","2000-04-01",0,0,1,0,2556,-7.62347196404839e-05
"137","África","2000-05-01",0,0,1,0,2348,-2.51495213479818e-05
"138","África","2000-06-01",0,0,0,1,2427,1.29468015565785e-05
"139","África","2000-07-01",0,0,0,1,2757,5.42960840277664e-05
"140","África","2000-08-01",0,0,0,1,2691,-9.98362599789489e-06
"141","África","2000-09-01",0,1,0,0,2438,-3.58124195450451e-05
"142","África","2000-10-01",0,1,0,0,2606,2.47634513725656e-05
"143","África","2000-11-01",0,1,0,0,2858,3.78611980332331e-05
"144","África","2000-12-01",1,0,0,0,2945,1.15068064450784e-05
"145","África","2001-01-01",1,0,0,0,4407,0.000141037567794366
"146","África","2001-02-01",1,0,0,0,4311,-7.47853653475426e-06
"147","África","2001-03-01",0,0,1,0,3999,-1.7046872226076e-05
"148","África","2001-04-01",0,0,1,0,3030,-6.43659731717475e-05
"149","África","2001-05-01",0,0,1,0,2504,-4.76802116237623e-05
"150","África","2001-06-01",0,0,0,1,2549,5.87843965548724e-06
"151","África","2001-07-01",0,0,0,1,3130,8.20015491845381e-05
"152","África","2001-08-01",0,0,0,1,2911,-2.84567829692332e-05
"153","África","2001-09-01",0,1,0,0,2234,-8.4569637097916e-05
"154","África","2001-10-01",0,1,0,0,2259,3.82292574333809e-06
"155","África","2001-11-01",0,1,0,0,2371,2.16605056389447e-05
"156","África","2001-12-01",1,0,0,0,2647,4.87450713420521e-05
"157","África","2002-01-01",1,0,0,0,4653,0.000237910269766996
"158","África","2002-02-01",1,0,0,0,3821,-7.4423877747544e-05
"159","África","2002-03-01",0,0,1,0,3298,-3.1634632350603e-05
"160","África","2002-04-01",0,0,1,0,2567,-6.55792520932748e-05
"161","África","2002-05-01",0,0,1,0,2745,2.03284333148849e-05
"162","África","2002-06-01",0,0,0,1,2999,3.44751947040822e-05
"163","África","2002-07-01",0,0,0,1,3603,6.68444196717973e-05
"164","África","2002-08-01",0,0,0,1,3442,-1.52431257007701e-05
"165","África","2002-09-01",0,1,0,0,3092,-2.97625775920543e-05
"166","África","2002-10-01",0,1,0,0,3132,3.73435427175544e-06
"167","África","2002-11-01",0,1,0,0,2897,-2.52251162164761e-05
"168","África","2002-12-01",1,0,0,0,4010,0.000103804445252639
"169","África","2003-01-01",1,0,0,0,5331,9.82905062209688e-05
"170","África","2003-02-01",1,0,0,0,4645,-3.43509889214021e-05
"171","África","2003-03-01",0,0,1,0,4691,1.84851005074457e-06
"172","África","2003-04-01",0,0,1,0,3980,-3.53851367168946e-05
"173","África","2003-05-01",0,0,1,0,4770,3.85982702204018e-05
"174","África","2003-06-01",0,0,0,1,3830,-5.51461059567075e-05
"175","África","2003-07-01",0,0,0,1,3203,-3.747944078942e-05
"176","África","2003-08-01",0,0,0,1,3977,5.65117220883895e-05
"177","África","2003-09-01",0,1,0,0,4391,3.09176476284817e-05
"178","África","2003-10-01",0,1,0,0,4539,8.335361301169e-06
"179","África","2003-11-01",0,1,0,0,3845,-3.77893692818768e-05
"180","África","2003-12-01",1,0,0,0,5287,7.01646561567978e-05
"181","África","2004-01-01",1,0,0,0,5379,4.48673759110349e-06
"182","África","2004-02-01",1,0,0,0,5404,8.77044979543569e-07
"183","África","2004-03-01",0,0,1,0,5277,-4.421205739807e-06
"184","África","2004-04-01",0,0,1,0,5406,4.46922528325763e-06
"185","África","2004-05-01",0,0,1,0,6197,2.5877554695038e-05
"186","África","2004-06-01",0,0,0,1,4947,-4.16729507462817e-05
"187","África","2004-07-01",0,0,0,1,4390,-1.92757955718077e-05
"188","África","2004-08-01",0,0,0,1,5176,3.32935779485587e-05
"189","África","2004-09-01",0,1,0,0,5464,1.23345250728677e-05
"190","África","2004-10-01",0,1,0,0,5373,-3.24472768968393e-06
"191","África","2004-11-01",0,1,0,0,5228,-5.00688433102285e-06
"192","África","2004-12-01",1,0,0,0,6437,3.87183691249775e-05
"193","África","2005-01-01",1,0,0,0,5491,-3.04040177455516e-05
"194","África","2005-02-01",1,0,0,0,5552,1.71630183435877e-06
"195","África","2005-03-01",0,0,1,0,5744,6.19151494107072e-06
"196","África","2005-04-01",0,0,1,0,5773,9.070685037597e-07
"197","África","2005-05-01",0,0,1,0,7026,3.41966709200626e-05
"198","África","2005-06-01",0,0,0,1,6214,-2.12736433176476e-05
"199","África","2005-07-01",0,0,0,1,6584,8.23194597266058e-06
"200","África","2005-08-01",0,0,0,1,6316,-6.68753894132173e-06
"201","África","2005-09-01",0,1,0,0,5926,-9.68053572934724e-06
"202","África","2005-10-01",0,1,0,0,5611,-8.64795636202315e-06
"203","África","2005-11-01",0,1,0,0,8313,6.633337795817e-05
"204","África","2005-12-01",1,0,0,0,7126,-2.74586503948149e-05
"205","África","2006-01-01",1,0,0,0,7810,1.10254897952545e-05
"206","África","2006-02-01",1,0,0,0,5876,-3.99282494442835e-05
"207","África","2006-03-01",0,0,1,0,7256,2.70105575545717e-05
"208","África","2006-04-01",0,0,1,0,6162,-2.78126808438326e-05
"209","África","2006-05-01",0,0,1,0,4306,-4.93925029261722e-05
"210","África","2006-06-01",0,0,0,1,4832,1.87035153668196e-05
"211","África","2006-07-01",0,0,0,1,3936,-4.76301628988637e-05
"212","África","2006-08-01",0,0,0,1,9770,0.000188152211685572
"213","África","2006-09-01",0,1,0,0,4447,-0.000199971228284078
"214","África","2006-10-01",0,1,0,0,9934,8.22654560037462e-05
"215","África","2006-11-01",0,1,0,0,7162,-7.35718338450455e-05
"216","África","2006-12-01",1,0,0,0,12230,5.38657819733078e-05
"217","África","2007-01-01",1,0,0,0,8854,-4.51022920118866e-05
"218","África","2007-02-01",1,0,0,0,5434,-3.9917728806688e-05
"219","África","2007-03-01",0,0,1,0,6812,2.55263442281777e-05
"220","África","2007-04-01",0,0,1,0,7887,2.69654161971683e-05
"221","África","2007-05-01",0,0,1,0,5678,-4.82408655850079e-05
"222","África","2007-06-01",0,0,0,1,4988,-1.64275428214771e-05
"223","África","2007-07-01",0,0,0,1,7440,7.04184256828479e-05
"224","África","2007-08-01",0,0,0,1,5437,-6.28795931598268e-05
"225","África","2007-09-01",0,1,0,0,5773,8.05973627889942e-06
"226","África","2007-10-01",0,1,0,0,4221,-5.75905479636628e-05
"227","África","2007-11-01",0,1,0,0,6251,6.80182546595037e-05
"228","África","2007-12-01",1,0,0,0,6660,1.50149333339543e-05
"229","África","2008-01-01",1,0,0,0,7650,2.21702388875616e-05
"230","África","2008-02-01",1,0,0,0,5777,-4.21653349908883e-05
"231","África","2008-03-01",0,0,1,0,7221,2.91645661006426e-05
"232","África","2008-04-01",0,0,1,0,5583,-4.45330069483853e-05
"233","África","2008-05-01",0,0,1,0,5633,1.23471729460645e-06
"234","África","2008-06-01",0,0,0,1,5124,-1.69634203614701e-05
"235","África","2008-07-01",0,0,0,1,7223,6.09506470857839e-05
"236","África","2008-08-01",0,0,0,1,7080,-3.90251197562079e-06
"237","África","2008-09-01",0,1,0,0,5640,-3.14813570809444e-05
"238","África","2008-10-01",0,1,0,0,6202,1.3416349600041e-05
"239","África","2008-11-01",0,1,0,0,6384,5.12819848745566e-06
"240","África","2008-12-01",1,0,0,0,6307,-1.95658375781897e-06
"241","África","2009-01-01",1,0,0,0,7463,2.63623669279035e-05
"242","África","2009-02-01",1,0,0,0,6751,-1.58977066893162e-05
"243","África","2009-03-01",0,0,1,0,6995,4.75746563817655e-06
"244","África","2009-04-01",0,0,1,0,5910,-2.49666385275422e-05
"245","África","2009-05-01",0,0,1,0,6743,1.88504786754021e-05
"246","África","2009-06-01",0,0,0,1,5241,-4.26383434741819e-05
"247","África","2009-07-01",0,0,0,1,5703,1.25285529221967e-05
"248","África","2009-08-01",0,0,0,1,5982,9.11326236087654e-06
"249","África","2009-09-01",0,1,0,0,6567,1.63601870947009e-05
"250","África","2009-10-01",0,1,0,0,6793,5.65622918761796e-06
"251","África","2009-11-01",0,1,0,0,6969,3.89509246950155e-06
"252","África","2009-12-01",1,0,0,0,6993,5.06095431377466e-07
"253","África","2010-01-01",1,0,0,0,7298,6.12579843485803e-06
"254","África","2010-02-01",1,0,0,0,6207,-2.3154962188294e-05
"255","África","2010-03-01",0,0,1,0,9424,5.72186817590731e-05
"256","África","2010-04-01",0,0,1,0,6991,-4.81127790203612e-05
"257","África","2010-05-01",0,0,1,0,7120,1.94016531133652e-06
"258","África","2010-06-01",0,0,0,1,4214,-7.50243756317961e-05
"259","África","2010-07-01",0,0,0,1,5928,4.79318219960378e-05
"260","África","2010-08-01",0,0,0,1,7445,5.4071138619408e-05
"261","África","2010-09-01",0,1,0,0,6078,-3.42218238261421e-05
"262","África","2010-10-01",0,1,0,0,6762,1.43241114561575e-05
"263","África","2010-11-01",0,1,0,0,7595,1.91134306946434e-05
"264","África","2010-12-01",1,0,0,0,8626,1.88244250484936e-05
"265","África","2011-01-01",1,0,0,0,7489,-1.86103516732614e-05
"266","África","2011-02-01",1,0,0,0,5783,-2.99690120671399e-05
"267","África","2011-03-01",0,0,1,0,6995,2.54070007933452e-05
"268","África","2011-04-01",0,0,1,0,7005,2.47029512627835e-07
"269","África","2011-05-01",0,0,1,0,7060,1.11806600660171e-06
"270","África","2011-06-01",0,0,0,1,5751,-2.92749891182773e-05
"271","África","2011-07-01",0,0,0,1,7399,3.56899579620107e-05
"272","África","2011-08-01",0,0,0,1,6924,-1.15373358771431e-05
"273","África","2011-09-01",0,1,0,0,6620,-6.06815344844537e-06
"274","África","2011-10-01",0,1,0,0,7713,2.20698796942441e-05
"275","África","2011-11-01",0,1,0,0,8828,2.03959624535692e-05
"276","África","2011-12-01",1,0,0,0,8944,1.69252275615873e-06
"277","África","2012-01-01",1,0,0,0,8266,-8.92979160888104e-06
"278","África","2012-02-01",1,0,0,0,6618,-2.48610807904875e-05
"279","África","2012-03-01",0,0,1,0,8676,3.27567606418107e-05
"280","África","2012-04-01",0,0,1,0,7281,-2.64872132898239e-05
"281","África","2012-05-01",0,0,1,0,7013,-4.32257328928088e-06
"282","África","2012-06-01",0,0,0,1,10331,5.32047128570987e-05
"283","África","2012-07-01",0,0,0,1,6878,-5.8009578191535e-05
"284","África","2012-08-01",0,0,0,1,7371,6.70075212439039e-06
"285","África","2012-09-01",0,1,0,0,7350,-4.14810843618139e-07
"286","África","2012-10-01",0,1,0,0,6804,-1.04720714545015e-05
"287","África","2012-11-01",0,1,0,0,7706,1.6937220635422e-05
"288","África","2012-12-01",1,0,0,0,8055,6.50996037991939e-06
"289","África","2013-01-01",1,0,0,0,6800,-2.19790299048633e-05
"290","África","2013-02-01",1,0,0,0,5946,-1.66609419746934e-05
"291","África","2013-03-01",0,0,1,0,6770,1.90856415218056e-05
"292","África","2013-04-01",0,0,1,0,6897,3.12570594096364e-06
"293","África","2013-05-01",0,0,1,0,7414,1.06770414002049e-05
"294","África","2013-06-01",0,0,0,1,7235,-3.54353264391667e-06
"295","África","2013-07-01",0,0,0,1,12154,6.99660066940539e-05
"296","África","2013-08-01",0,0,0,1,8821,-4.43017403505919e-05
"297","África","2013-09-01",0,1,0,0,5503,-3.88219388019589e-05
"298","África","2013-10-01",0,1,0,0,8797,5.31818791738936e-05
"299","África","2013-11-01",0,1,0,0,9608,1.60249555709876e-05
"300","África","2013-12-01",1,0,0,0,8887,-8.86740366276506e-06
"301","África","2014-01-01",1,0,0,0,8750,-1.61696860811966e-06
"302","África","2014-02-01",1,0,0,0,7273,-2.08039652522922e-05
"303","África","2014-03-01",0,0,1,0,5824,-2.53921771746306e-05
"304","África","2014-04-01",0,0,1,0,7638,3.72815176555671e-05
"305","África","2014-05-01",0,0,1,0,9045,2.90309632630381e-05
"306","África","2014-06-01",0,0,0,1,25976,0.000138120046602944
"307","África","2014-07-01",0,0,0,1,13242,-7.44919224209939e-05
"308","África","2014-08-01",0,0,0,1,9658,-1.21499464525448e-05
"309","África","2014-09-01",0,1,0,0,7916,-1.50204319370965e-05
"310","África","2014-10-01",0,1,0,0,8652,9.20526820775451e-06
"311","África","2014-11-01",0,1,0,0,9755,1.51578405740605e-05
"312","África","2014-12-01",1,0,0,0,14523,4.59955646729764e-05
"313","África","2015-01-01",1,0,0,0,11458,-2.42998896606132e-05
"314","África","2015-02-01",1,0,0,0,8554,-2.01259496096996e-05
"315","África","2015-03-01",0,0,1,0,10001,1.36399090757255e-05
"316","África","2015-04-01",0,0,1,0,8249,-2.25149762819482e-05
"317","África","2015-05-01",0,0,1,0,9321,1.22165721628262e-05
"318","África","2015-06-01",0,0,0,1,9279,-5.47476870890669e-07
"319","África","2015-07-01",0,0,0,1,10002,8.04970396155673e-06
"320","África","2015-08-01",0,0,0,1,9306,-7.77300566593986e-06
"321","África","2015-09-01",0,1,0,0,5068,-6.07591572649034e-05
"322","África","2015-10-01",0,1,0,0,8771,5.89409587911404e-05
"323","África","2015-11-01",0,1,0,0,10692,3.9077540115909e-05
"324","África","2015-12-01",1,0,0,0,10282,-4.45798707597289e-06
"325","África","2016-01-01",1,0,0,0,8454,-1.83085570041821e-05
"326","África","2016-02-01",1,0,0,0,7124,-1.66475721374423e-05
"327","África","2016-03-01",0,0,1,0,6754,-6.30878205157797e-06
"328","África","2016-04-01",0,0,1,0,6218,-1.16067673114562e-05
"329","África","2016-05-01",0,0,1,0,5195,-2.66141082447988e-05
"330","África","2016-06-01",0,0,0,1,4207,-3.39251881541986e-05
"331","África","2016-07-01",0,0,0,1,7397,0.000108628432723262
"332","África","2016-08-01",0,0,0,1,10316,7.90638401267811e-05
"333","África","2016-09-01",0,1,0,0,6937,-5.36469762898384e-05
"334","África","2016-10-01",0,1,0,0,6248,-1.01403636938523e-05
"335","África","2016-11-01",0,1,0,0,6435,4.25117896939674e-06
"336","África","2016-12-01",1,0,0,0,6106,-8.399479311044e-06
