"","Continente","mes_ano","verao","primavera","outono","inverno","Chegadas","percent"
"39","América do Norte",1992-03-01,0,0,1,0,13148,0.0219448865064076
"40","América do Norte",1992-04-01,0,0,1,0,10065,-0.23925190128822
"41","América do Norte",1992-05-01,0,0,1,0,13852,0.288028597505324
"42","América do Norte",1992-06-01,0,0,0,1,14744,0.0886239443616493
"43","América do Norte",1992-07-01,0,0,0,1,11548,-0.230724805082299
"44","América do Norte",1992-08-01,0,0,0,1,11085,-0.0314026044492675
"45","América do Norte",1992-09-01,0,1,0,0,8050,-0.262816072047108
"46","América do Norte",1992-10-01,0,1,0,0,10547,0.225259359494813
"47","América do Norte",1992-11-01,0,1,0,0,11235,0.0854658385093168
"48","América do Norte",1992-12-01,1,0,0,0,10150,-0.102872854840239
"49","América do Norte",1993-01-01,1,0,0,0,9276,-0.0777926123720516
"50","América do Norte",1993-02-01,1,0,0,0,15273,0.590837438423645
"51","América do Norte",1993-03-01,0,0,1,0,12336,-0.316623544631307
"52","América do Norte",1993-04-01,0,0,1,0,6304,-0.394945328357232
"53","América do Norte",1993-05-01,0,0,1,0,6224,-0.00648508430609598
"54","América do Norte",1993-06-01,0,0,0,1,5539,-0.10866116751269
"55","América do Norte",1993-07-01,0,0,0,1,3633,-0.306233933161954
"56","América do Norte",1993-08-01,0,0,0,1,9250,1.01408196425348
"57","América do Norte",1993-09-01,0,1,0,0,8579,-0.184695843655381
"58","América do Norte",1993-10-01,0,1,0,0,11574,0.323783783783784
"59","América do Norte",1993-11-01,0,1,0,0,9481,-0.243967828418231
"60","América do Norte",1993-12-01,1,0,0,0,10322,0.0726628650423363
"61","América do Norte",1994-01-01,1,0,0,0,14361,0.426009914565974
"62","América do Norte",1994-02-01,1,0,0,0,14261,-0.00968804495252858
"63","América do Norte",1994-03-01,0,0,1,0,18115,0.268365712694102
"64","América do Norte",1994-04-01,0,0,1,0,16636,-0.103709417291915
"65","América do Norte",1994-05-01,0,0,1,0,14355,-0.125917747722882
"66","América do Norte",1994-06-01,0,0,0,1,14623,0.0161096417408031
"67","América do Norte",1994-07-01,0,0,0,1,14296,-0.0227795193312435
"68","América do Norte",1994-08-01,0,0,0,1,13977,-0.0218149490528619
"69","América do Norte",1994-09-01,0,1,0,0,12945,-0.072188024622272
"70","América do Norte",1994-10-01,0,1,0,0,18754,0.415611361522501
"71","América do Norte",1994-11-01,0,1,0,0,18550,-0.0157589803012746
"72","América do Norte",1994-12-01,1,0,0,0,17268,-0.0683587501333049
"73","América do Norte",1995-01-01,1,0,0,0,22774,0.296819407008086
"74","América do Norte",1995-02-01,1,0,0,0,23334,0.0324299281908733
"75","América do Norte",1995-03-01,0,0,1,0,24015,0.0299025204180206
"76","América do Norte",1995-04-01,0,0,1,0,17789,-0.266820947972915
"77","América do Norte",1995-05-01,0,0,1,0,20065,0.0947740995211326
"78","América do Norte",1995-06-01,0,0,0,1,20256,0.0107369722862443
"79","América do Norte",1995-07-01,0,0,0,1,19220,-0.0516321953650635
"80","América do Norte",1995-08-01,0,0,0,1,21781,0.126431674565561
"81","América do Norte",1995-09-01,0,1,0,0,15802,-0.31108220603538
"82","América do Norte",1995-10-01,0,1,0,0,22774,0.32009549607456
"83","América do Norte",1995-11-01,0,1,0,0,23988,0.076825718263511
"84","América do Norte",1995-12-01,1,0,0,0,22768,-0.0535698603670853
"85","América do Norte",1996-01-01,1,0,0,0,30727,0.331790895447724
"86","América do Norte",1996-02-01,1,0,0,0,34210,0.152977863668306
"87","América do Norte",1996-03-01,0,0,1,0,42061,0.25550818498389
"88","América do Norte",1996-04-01,0,0,1,0,30413,-0.340485238234434
"89","América do Norte",1996-05-01,0,0,1,0,20037,-0.246689332160434
"90","América do Norte",1996-06-01,0,0,0,1,38560,0.609048762042548
"91","América do Norte",1996-07-01,0,0,0,1,38752,0.00958227279532864
"92","América do Norte",1996-08-01,0,0,0,1,45965,0.187059128630705
"93","América do Norte",1996-09-01,0,1,0,0,38732,-0.18664843104872
"94","América do Norte",1996-10-01,0,1,0,0,37460,-0.0276732296312412
"95","América do Norte",1996-11-01,0,1,0,0,24639,-0.331018279458845
"96","América do Norte",1996-12-01,1,0,0,0,24709,0.00186865990389749
"97","América do Norte",1997-01-01,1,0,0,0,35047,0.419578716668696
"98","América do Norte",1997-02-01,1,0,0,0,35190,0.00578736492775912
"99","América do Norte",1997-03-01,0,0,1,0,42178,0.199389391388707
"100","América do Norte",1997-04-01,0,0,1,0,35891,-0.178658709860756
"101","América do Norte",1997-05-01,0,0,1,0,36494,0.0142965527052018
"102","América do Norte",1997-06-01,0,0,0,1,37011,0.0144047254186286
"103","América do Norte",1997-07-01,0,0,0,1,38891,0.0515153175864526
"104","América do Norte",1997-08-01,0,0,0,1,41830,0.0794088244035557
"105","América do Norte",1997-09-01,0,1,0,0,36765,-0.130235787200123
"106","América do Norte",1997-10-01,0,1,0,0,37922,0.0276595744680851
"107","América do Norte",1997-11-01,0,1,0,0,45084,0.194804841561268
"108","América do Norte",1997-12-01,1,0,0,0,37250,-0.206581931332736
"109","América do Norte",1998-01-01,1,0,0,0,67767,0.676892023777837
"110","América do Norte",1998-02-01,1,0,0,0,62344,-0.14558389261745
"111","América do Norte",1998-03-01,0,0,1,0,58323,-0.0593356648516239
"112","América do Norte",1998-04-01,0,0,1,0,45714,-0.202248813037341
"113","América do Norte",1998-05-01,0,0,1,0,42700,-0.0516777257685647
"114","América do Norte",1998-06-01,0,0,0,1,43373,0.0147219670122938
"115","América do Norte",1998-07-01,0,0,0,1,48268,0.11463700234192
"116","América do Norte",1998-08-01,0,0,0,1,49172,0.0208424595946787
"117","América do Norte",1998-09-01,0,1,0,0,43372,-0.120162426452308
"118","América do Norte",1998-10-01,0,1,0,0,45231,0.037806068494265
"119","América do Norte",1998-11-01,0,1,0,0,51142,0.13628608318731
"120","América do Norte",1998-12-01,1,0,0,0,50446,-0.0153876765934868
"121","América do Norte",1999-01-01,1,0,0,0,71243,0.406652066794416
"122","América do Norte",1999-02-01,1,0,0,0,65622,-0.111426079372002
"123","América do Norte",1999-03-01,0,0,1,0,62225,-0.0476818775177912
"124","América do Norte",1999-04-01,0,0,1,0,49281,-0.197250921946908
"125","América do Norte",1999-05-01,0,0,1,0,46114,-0.0508959421454399
"126","América do Norte",1999-06-01,0,0,0,1,46760,0.0131085002333557
"127","América do Norte",1999-07-01,0,0,0,1,51665,0.106366830029926
"128","América do Norte",1999-08-01,0,0,0,1,52950,0.027480752780154
"129","América do Norte",1999-09-01,0,1,0,0,46392,-0.12693312687506
"130","América do Norte",1999-10-01,0,1,0,0,47844,0.0274220963172805
"131","América do Norte",1999-11-01,0,1,0,0,54213,0.137286601138127
"132","América do Norte",1999-12-01,1,0,0,0,53500,-0.0149026001170471
"133","América do Norte",2000-01-01,1,0,0,0,84101,0.564458709165698
"134","América do Norte",2000-02-01,1,0,0,0,77158,-0.129775700934579
"135","América do Norte",2000-03-01,0,0,1,0,72435,-0.0561586663654416
"136","América do Norte",2000-04-01,0,0,1,0,56169,-0.210814173514088
"137","América do Norte",2000-05-01,0,0,1,0,52268,-0.0538551805066611
"138","América do Norte",2000-06-01,0,0,0,1,52972,0.0125336039452367
"139","América do Norte",2000-07-01,0,0,0,1,58684,0.109282926455958
"140","América do Norte",2000-08-01,0,0,0,1,60018,0.0251831156082459
"141","América do Norte",2000-09-01,0,1,0,0,52763,-0.123628246199986
"142","América do Norte",2000-10-01,0,1,0,0,54395,0.0271918424472658
"143","América do Norte",2000-11-01,0,1,0,0,61972,0.14360441976385
"144","América do Norte",2000-12-01,1,0,0,0,61335,-0.0117106351686736
"145","América do Norte",2001-01-01,1,0,0,0,88879,0.44445878783967
"146","América do Norte",2001-02-01,1,0,0,0,82928,-0.0970245373767017
"147","América do Norte",2001-03-01,0,0,1,0,71742,-0.125856501535796
"148","América do Norte",2001-04-01,0,0,1,0,56683,-0.181591259888096
"149","América do Norte",2001-05-01,0,0,1,0,47586,-0.126801594602883
"150","América do Norte",2001-06-01,0,0,0,1,48225,0.0112732212479932
"151","América do Norte",2001-07-01,0,0,0,1,62187,0.293405623502711
"152","América do Norte",2001-08-01,0,0,0,1,57975,-0.0873405909797823
"153","América do Norte",2001-09-01,0,1,0,0,42155,-0.254394005177931
"154","América do Norte",2001-10-01,0,1,0,0,41461,-0.0119706770159552
"155","América do Norte",2001-11-01,0,1,0,0,44089,0.0623413592693631
"156","América do Norte",2001-12-01,1,0,0,0,49328,0.126359711536142
"157","América do Norte",2002-01-01,1,0,0,0,81278,0.724670552745583
"158","América do Norte",2002-02-01,1,0,0,0,66385,-0.301917774894583
"159","América do Norte",2002-03-01,0,0,1,0,60116,-0.0771303427741824
"160","América do Norte",2002-04-01,0,0,1,0,48188,-0.179679144385027
"161","América do Norte",2002-05-01,0,0,1,0,52043,0.0641260230221572
"162","América do Norte",2002-06-01,0,0,0,1,56461,0.0916825765750809
"163","América do Norte",2002-07-01,0,0,0,1,66596,0.194742808831159
"164","América do Norte",2002-08-01,0,0,0,1,63228,-0.0596517950443669
"165","América do Norte",2002-09-01,0,1,0,0,57481,-0.0862964742627185
"166","América do Norte",2002-10-01,0,1,0,0,58949,0.0232175618396913
"167","América do Norte",2002-11-01,0,1,0,0,57280,-0.0290356813555784
"168","América do Norte",2002-12-01,1,0,0,0,72024,0.250114505759216
"169","América do Norte",2003-01-01,1,0,0,0,89897,0.312028631284916
"170","América do Norte",2003-02-01,1,0,0,0,91365,0.0203820948572698
"171","América do Norte",2003-03-01,0,0,1,0,80202,-0.124175445231765
"172","América do Norte",2003-04-01,0,0,1,0,59053,-0.231478137142232
"173","América do Norte",2003-05-01,0,0,1,0,66800,0.0965936011570784
"174","América do Norte",2003-06-01,0,0,0,1,61397,-0.0914940815877263
"175","América do Norte",2003-07-01,0,0,0,1,46435,-0.223982035928144
"176","América do Norte",2003-08-01,0,0,0,1,53892,0.121455445705816
"177","América do Norte",2003-09-01,0,1,0,0,56429,0.0546355120060299
"178","América do Norte",2003-10-01,0,1,0,0,64112,0.142562903584948
"179","América do Norte",2003-11-01,0,1,0,0,45858,-0.323486150738096
"180","América do Norte",2003-12-01,1,0,0,0,71967,0.407240454205141
"181","América do Norte",2004-01-01,1,0,0,0,82826,0.23679619695582
"182","América do Norte",2004-02-01,1,0,0,0,91635,0.122403323745606
"183","América do Norte",2004-03-01,0,0,1,0,80896,-0.129657353970975
"184","América do Norte",2004-04-01,0,0,1,0,62348,-0.202411742238228
"185","América do Norte",2004-05-01,0,0,1,0,67811,0.0675311511075949
"186","América do Norte",2004-06-01,0,0,0,1,65558,-0.0361358824661577
"187","América do Norte",2004-07-01,0,0,0,1,59175,-0.094129271062217
"188","América do Norte",2004-08-01,0,0,0,1,64831,0.0862747490771531
"189","América do Norte",2004-09-01,0,1,0,0,61394,-0.0580819602872835
"190","América do Norte",2004-10-01,0,1,0,0,65540,0.0639508876926162
"191","América do Norte",2004-11-01,0,1,0,0,56613,-0.145405088445125
"192","América do Norte",2004-12-01,1,0,0,0,79968,0.356347268843454
"193","América do Norte",2005-01-01,1,0,0,0,83517,0.0626887817285782
"194","América do Norte",2005-02-01,1,0,0,0,90265,0.0843837535014006
"195","América do Norte",2005-03-01,0,0,1,0,82170,-0.0969263742711065
"196","América do Norte",2005-04-01,0,0,1,0,66605,-0.172436714119537
"197","América do Norte",2005-05-01,0,0,1,0,79243,0.153803091152489
"198","América do Norte",2005-06-01,0,0,0,1,82604,0.0504616770512724
"199","América do Norte",2005-07-01,0,0,0,1,86659,0.0511717123279028
"200","América do Norte",2005-08-01,0,0,0,1,78516,-0.0985787613190645
"201","América do Norte",2005-09-01,0,1,0,0,66297,-0.141000934698069
"202","América do Norte",2005-10-01,0,1,0,0,69894,0.0458123185083295
"203","América do Norte",2005-11-01,0,1,0,0,70686,0.0119462419113987
"204","América do Norte",2005-12-01,1,0,0,0,85321,0.209388502589636
"205","América do Norte",2006-01-01,1,0,0,0,87724,0.0339954163483575
"206","América do Norte",2006-02-01,1,0,0,0,87480,-0.00285978832878189
"207","América do Norte",2006-03-01,0,0,1,0,91827,0.0495531439514842
"208","América do Norte",2006-04-01,0,0,1,0,75846,-0.182681755829904
"209","América do Norte",2006-05-01,0,0,1,0,69126,-0.0731810905289294
"210","América do Norte",2006-06-01,0,0,0,1,74744,0.0740711441605358
"211","América do Norte",2006-07-01,0,0,0,1,57857,-0.244293030118913
"212","América do Norte",2006-08-01,0,0,0,1,54779,-0.0411805629883335
"213","América do Norte",2006-09-01,0,1,0,0,58826,0.0699483208600515
"214","América do Norte",2006-10-01,0,1,0,0,54791,-0.0736596140856898
"215","América do Norte",2006-11-01,0,1,0,0,60511,0.0972359160915242
"216","América do Norte",2006-12-01,1,0,0,0,81587,0.384661714515158
"217","América do Norte",2007-01-01,1,0,0,0,83246,0.0274165027846177
"218","América do Norte",2007-02-01,1,0,0,0,75588,-0.0938629928787675
"219","América do Norte",2007-03-01,0,0,1,0,73628,-0.0235446748192105
"220","América do Norte",2007-04-01,0,0,1,0,66524,-0.0939831719320527
"221","América do Norte",2007-05-01,0,0,1,0,64291,-0.030328136035204
"222","América do Norte",2007-06-01,0,0,0,1,66517,0.0334616078407793
"223","América do Norte",2007-07-01,0,0,0,1,73949,0.115599384050645
"224","América do Norte",2007-08-01,0,0,0,1,61420,-0.18835786340334
"225","América do Norte",2007-09-01,0,1,0,0,59644,-0.0240165519479641
"226","América do Norte",2007-10-01,0,1,0,0,56669,-0.0484369912080755
"227","América do Norte",2007-11-01,0,1,0,0,63950,0.122074307558179
"228","América do Norte",2007-12-01,1,0,0,0,73110,0.161640403042228
"229","América do Norte",2008-01-01,1,0,0,0,76300,0.0498827208756841
"230","América do Norte",2008-02-01,1,0,0,0,76578,0.00380248939953495
"231","América do Norte",2008-03-01,0,0,1,0,82830,0.0819397116644823
"232","América do Norte",2008-04-01,0,0,1,0,62325,-0.267766199169474
"233","América do Norte",2008-05-01,0,0,1,0,57844,-0.0540987564891947
"234","América do Norte",2008-06-01,0,0,0,1,62990,0.0825671881267549
"235","América do Norte",2008-07-01,0,0,0,1,64116,0.0194661503353848
"236","América do Norte",2008-08-01,0,0,0,1,63925,-0.00303222733767265
"237","América do Norte",2008-09-01,0,1,0,0,52345,-0.180610144113794
"238","América do Norte",2008-10-01,0,1,0,0,51245,-0.0172076652326946
"239","América do Norte",2008-11-01,0,1,0,0,50706,-0.0102970675327156
"240","América do Norte",2008-12-01,1,0,0,0,64176,0.262854912674407
"241","América do Norte",2009-01-01,1,0,0,0,70319,0.12114937088313
"242","América do Norte",2009-02-01,1,0,0,0,60950,-0.145989154824233
"243","América do Norte",2009-03-01,0,0,1,0,76984,0.228018032110809
"244","América do Norte",2009-04-01,0,0,1,0,53841,-0.379704675963905
"245","América do Norte",2009-05-01,0,0,1,0,50461,-0.0439052270601683
"246","América do Norte",2009-06-01,0,0,0,1,61532,0.2056239668654
"247","América do Norte",2009-07-01,0,0,0,1,62727,0.0236816551396128
"248","América do Norte",2009-08-01,0,0,0,1,65842,0.0506240655268803
"249","América do Norte",2009-09-01,0,1,0,0,51186,-0.233647392669823
"250","América do Norte",2009-10-01,0,1,0,0,57012,0.0884845539321406
"251","América do Norte",2009-11-01,0,1,0,0,63842,0.133434923611925
"252","América do Norte",2009-12-01,1,0,0,0,60302,-0.0620921911176594
"253","América do Norte",2010-01-01,1,0,0,0,55924,-0.0685755458788885
"254","América do Norte",2010-02-01,1,0,0,0,67054,0.184570992670227
"255","América do Norte",2010-03-01,0,0,1,0,65097,-0.0349939203204349
"256","América do Norte",2010-04-01,0,0,1,0,57333,-0.115787275926865
"257","América do Norte",2010-05-01,0,0,1,0,48976,-0.128377651811911
"258","América do Norte",2010-06-01,0,0,0,1,74378,0.443060715469276
"259","América do Norte",2010-07-01,0,0,0,1,48021,-0.538161548513558
"260","América do Norte",2010-08-01,0,0,0,1,78696,0.412420339347657
"261","América do Norte",2010-09-01,0,1,0,0,50579,-0.585514670664917
"262","América do Norte",2010-10-01,0,1,0,0,61018,0.132649689946122
"263","América do Norte",2010-11-01,0,1,0,0,65703,0.0926273749975286
"264","América do Norte",2010-12-01,1,0,0,0,100402,0.56866826182438
"265","América do Norte",2011-01-01,1,0,0,0,46548,-0.819658158683774
"266","América do Norte",2011-02-01,1,0,0,0,62458,0.158462978825123
"267","América do Norte",2011-03-01,0,0,1,0,76736,0.306737131563118
"268","América do Norte",2011-04-01,0,0,1,0,57189,-0.312962310672772
"269","América do Norte",2011-05-01,0,0,1,0,61781,0.0598415346121768
"270","América do Norte",2011-06-01,0,0,0,1,59503,-0.039832834985749
"271","América do Norte",2011-07-01,0,0,0,1,54525,-0.0805749340412101
"272","América do Norte",2011-08-01,0,0,0,1,64793,0.172562727929684
"273","América do Norte",2011-09-01,0,1,0,0,52148,-0.23191196698762
"274","América do Norte",2011-10-01,0,1,0,0,56778,0.0714583365487012
"275","América do Norte",2011-11-01,0,1,0,0,66737,0.190975684590013
"276","América do Norte",2011-12-01,1,0,0,0,70560,0.0673324174856458
"277","América do Norte",2012-01-01,1,0,0,0,51681,-0.282886554684808
"278","América do Norte",2012-02-01,1,0,0,0,55862,0.0592545351473923
"279","América do Norte",2012-03-01,0,0,1,0,74406,0.358816586366363
"280","América do Norte",2012-04-01,0,0,1,0,54973,-0.347875120833482
"281","América do Norte",2012-05-01,0,0,1,0,59368,0.0590678171115233
"282","América do Norte",2012-06-01,0,0,0,1,64480,0.0929911047241373
"283","América do Norte",2012-07-01,0,0,0,1,54707,-0.164617302250371
"284","América do Norte",2012-08-01,0,0,0,1,63089,0.129993796526055
"285","América do Norte",2012-09-01,0,1,0,0,52706,-0.189792896704261
"286","América do Norte",2012-10-01,0,1,0,0,56863,0.0658910428125347
"287","América do Norte",2012-11-01,0,1,0,0,58172,0.0248358820627633
"288","América do Norte",2012-12-01,1,0,0,0,70276,0.212862494064682
"289","América do Norte",2013-01-01,1,0,0,0,49379,-0.359227807192464
"290","América do Norte",2013-02-01,1,0,0,0,59900,0.149709715977005
"291","América do Norte",2013-03-01,0,0,1,0,73111,0.267542882601916
"292","América do Norte",2013-04-01,0,0,1,0,60919,-0.203539232053422
"293","América do Norte",2013-05-01,0,0,1,0,61285,0.00500608663539002
"294","América do Norte",2013-06-01,0,0,0,1,64593,0.054301613618083
"295","América do Norte",2013-07-01,0,0,0,1,78522,0.227282369258383
"296","América do Norte",2013-08-01,0,0,0,1,62722,-0.244608548913969
"297","América do Norte",2013-09-01,0,1,0,0,41597,-0.269032882504266
"298","América do Norte",2013-10-01,0,1,0,0,59998,0.293373935780109
"299","América do Norte",2013-11-01,0,1,0,0,54726,-0.126739909128062
"300","América do Norte",2013-12-01,1,0,0,0,70423,0.261625387512917
"301","América do Norte",2014-01-01,1,0,0,0,43867,-0.485253809889267
"302","América do Norte",2014-02-01,1,0,0,0,59918,0.227922695710208
"303","América do Norte",2014-03-01,0,0,1,0,42517,-0.396676317049263
"304","América do Norte",2014-04-01,0,0,1,0,50448,0.132364231115858
"305","América do Norte",2014-05-01,0,0,1,0,60054,0.225933156149305
"306","América do Norte",2014-06-01,0,0,0,1,186246,2.50142721217888
"307","América do Norte",2014-07-01,0,0,0,1,75425,-1.8453558464049
"308","América do Norte",2014-08-01,0,0,0,1,60038,-0.0826165394156116
"309","América do Norte",2014-09-01,0,1,0,0,50189,-0.130580046403712
"310","América do Norte",2014-10-01,0,1,0,0,54093,0.0650254838602219
"311","América do Norte",2014-11-01,0,1,0,0,59994,0.117575564366694
"312","América do Norte",2014-12-01,1,0,0,0,102180,0.779879097110532
"313","América do Norte",2015-01-01,1,0,0,0,32375,-1.16353301996866
"314","América do Norte",2015-02-01,1,0,0,0,61516,0.285192797024858
"315","América do Norte",2015-03-01,0,0,1,0,72706,0.345637065637066
"316","América do Norte",2015-04-01,0,0,1,0,57160,-0.252714740880421
"317","América do Norte",2015-05-01,0,0,1,0,64076,0.0951228234258521
"318","América do Norte",2015-06-01,0,0,0,1,70133,0.105965710286914
"319","América do Norte",2015-07-01,0,0,0,1,63361,-0.105686996691429
"320","América do Norte",2015-08-01,0,0,0,1,54854,-0.121298105029016
"321","América do Norte",2015-09-01,0,1,0,0,31888,-0.362462713656666
"322","América do Norte",2015-10-01,0,1,0,0,62961,0.566467349691909
"323","América do Norte",2015-11-01,0,1,0,0,74935,0.375501756146513
"324","América do Norte",2015-12-01,1,0,0,0,88485,0.215212591921983
"325","América do Norte",2016-01-01,1,0,0,0,56198,-0.43086675118436
"326","América do Norte",2016-02-01,1,0,0,0,66079,0.111668644403006
"327","América do Norte",2016-03-01,0,0,1,0,67354,0.022687640129542
"328","América do Norte",2016-04-01,0,0,1,0,52276,-0.228181419210339
"329","América do Norte",2016-05-01,0,0,1,0,52149,-0.00188555987766131
"330","América do Norte",2016-06-01,0,0,0,1,67689,0.297268344938404
"331","América do Norte",2016-07-01,0,0,0,1,66676,-0.0194251088227962
"332","América do Norte",2016-08-01,0,0,0,1,110430,0.646397494423023
"333","América do Norte",2016-09-01,0,1,0,0,51079,-0.890140380346751
"334","América do Norte",2016-10-01,0,1,0,0,43977,-0.0643122339943856
"335","América do Norte",2016-11-01,0,1,0,0,46791,0.0550911333424695
"336","América do Norte",2016-12-01,1,0,0,0,54364,0.172203651908952
